Date/Time of Report: 3/17/2025 10:49:21,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 3/6/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/6/2025 23:59:21.809,1400,LIC1402,CHANGE,,,pida.mode,AUTO,
3/6/2025 23:59:17.880,1400,LIC1401,CHANGE,,,pida.mode,AUTO,
3/6/2025 23:59:15.700,1400,LIC1402,PVHIGH,OK,L 00,VE1402,0.101352,m
3/6/2025 23:59:14.325,1400,LIC1402,CHANGE,,,daca.pvsource,AUTO,
3/6/2025 23:59:11.100,1900,FI1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
3/6/2025 23:59:03.272,1400,LIC1401,CHANGE,,,daca.pvsource,AUTO,
3/6/2025 23:57:26.232,1400,FIC1404,CHANGE,,,pida.opHilm,40,%
3/6/2025 23:56:30.506,1300,FIC1316A,CHANGE,,,PIDA.MODE,AUTO,
3/6/2025 23:56:12.500,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,H 15,,Channel_18_B,
3/6/2025 23:56:04.300,1300,LI1301,BAD PV,OK,J 00,FL1301,4.32215,m
3/6/2025 23:55:58.800,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_B,
3/6/2025 23:55:54.600,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,
3/6/2025 23:55:54.500,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,
3/6/2025 23:55:54.700,1900,FT1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
3/6/2025 23:54:58.700,1400,FIC1402,PVLOW,OK,L 00,CO1402 SEAL,6.80156,m3/h
3/6/2025 23:54:56.300,01,PR_POLY,State Change,,J 00,RCM,Running,
3/6/2025 23:54:56.500,1300,HEATUP2_B,State Change,,J 00,SCM,Running,
3/6/2025 23:54:54.400,01,UP_POLY_B,State Change,,J 00,RCM;$330513f2555c21d0-001f,Running,
3/6/2025 23:54:54.200,1300,RECVHEAT_B,State Change,,J 00,SCM,Running,
3/6/2025 23:54:53.600,01,OP_SUPER_B,State Change,,J 00,RCM;$330013f2244f6d43-0005,Running,
3/6/2025 23:54:53.000,1300,HEATUP2_B,State Change,,J 00,SCM,Restarting,
3/6/2025 23:54:52.900,1300,RECVHEAT_B,State Change,,J 00,SCM,Restarting,
3/6/2025 23:54:52.800,1300,DISCHRGE_B,State Change,,J 00,SCM,Running,
3/6/2025 23:54:51.600,1300,PRERECOV_B,State Change,,J 00,SCM,Running,
3/6/2025 23:54:49.700,1300,DISCHRGE_B,State Change,,J 00,SCM,Restarting,
3/6/2025 23:54:48.500,1300,PRERECOV_B,State Change,,J 00,SCM,Restarting,
3/6/2025 23:54:48.000,01,OP_SUPER_B,State Change,,J 00,RCM;$330013f2244f6d43-0005,Restarting,
3/6/2025 23:54:47.900,01,UP_POLY_B,State Change,,J 00,RCM;$330513f2555c21d0-001f,Restarting,
3/6/2025 23:54:47.400,01,PR_POLY,State Change,,J 00,RCM,Restarting,
