Date/Time of Report: 3/17/2025 12:27:42,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/15/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/15/2025 23:59:17.100,1400,TIC1402,PVLOW,OK,L 00,VE1402,31.001,DegC
1/15/2025 23:59:05.100,1400,LIC1401,PVHIGH,OK,L 00,VE1401,0.390822,m
1/15/2025 23:58:44.978,1400,XSV1404,CHANGE,,,devctla.gop,S0,
1/15/2025 23:58:07.100,1400,FI1406,PVLOW,,H 00,PU1403 MIN FLOW,533.685,kg/Hr
1/15/2025 23:57:45.800,1400,LIC1401,PVHIHI,OK,H 00,VE1401,0.536225,m
1/15/2025 23:57:44.500,1400,FI1406,PVLOW,OK,H 00,PU1403 MIN FLOW,623.468,kg/Hr
1/15/2025 23:57:37.573,1400,XSV1404,CHANGE,,,devctla.gop,S1,
1/15/2025 23:57:31.073,1400,XSV1404,CHANGE,,,Devctla.mode,MAN,
1/15/2025 23:57:28.166,1400,LIC1402,ALARM,ACK PNT,,VE1402,,
1/15/2025 23:57:28.166,1400,LIC1402,PVHIGH,ACK,,VE1402,,
1/15/2025 23:57:26.074,1400,LIC1401,ALARM,ACK PNT,,VE1401,,
1/15/2025 23:57:26.074,1400,LIC1401,PVHIHI,ACK,,VE1401,,
1/15/2025 23:57:19.100,1400,LIC1402,PVHIGH,,L 00,VE1402,0.430112,m
1/15/2025 23:57:18.200,1400,LIC1401,PVHIHI,,H 00,VE1401,0.55078,m
1/15/2025 23:57:00.896,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
1/15/2025 23:56:25.800,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,H 15,,Channel_18_B,
1/15/2025 23:54:58.700,01,EVENT_SCM1,ChOfSt,,J 00,RDYINIT_T1,OFF,
1/15/2025 23:54:57.186,1300,RDYINIT_CM,MESSAGE,CNF,,CHARGE CATALYST TO CAT TANK & FINISH,,
1/15/2025 23:54:56.189,1300,RDYINIT_CM,MESSAGE,ACK,,CHARGE CATALYST TO CAT TANK & FINISH,,
1/15/2025 23:54:52.800,1300,RDYINIT_CM,CONFIRMABLE MESSAGE,,,CHARGE CATALYST TO CAT TANK & FINISH,,
1/15/2025 23:54:37.500,1300,RDYINIT,State Change,,J 00,SCM,Running,
1/15/2025 23:54:37.600,1300,RDYINIT,Start,,J 00,SCM,CHILD,
1/15/2025 23:54:37.100,01,OP_RDYINIT,State Change,,J 00,RCM;$330013f20851fb9e-0004,Running,
1/15/2025 23:54:37.700,01,OP_RDYINIT,Start of Control,,J 00,RDYINIT;$330013f20851fb9e-0004;RDYINIT,Idle;1;1;1,
1/15/2025 23:54:37.800,01,OP_RDYINIT,Acquire,,J 00,RDYINIT;$330013f20851fb9e-0004,SYSTEM:SCM;1,
1/15/2025 23:54:37.200,01,OP_RDYINIT,Start,,J 00,RCM;$330013f20851fb9e-0004;$ACTIVITY_330013f20851fb9f,CHILD,
1/15/2025 23:54:35.300,01,UP_READY,State Change,,J 00,RCM;$330513f2529020cc-0020,Running,
1/15/2025 23:54:35.100,01,UP_READY,Start of Control,,J 00,OP_RDYINIT;$330513f2529020cc-0020;OP_RDYINIT,Idle;1;1;1,
1/15/2025 23:54:35.100,01,UP_READY,Acquire,,J 00,OP_RDYINIT;$330513f2529020cc-0020,SYSTEM:MASTERRECIPE;1,
1/15/2025 23:54:35.600,01,UP_READY,Start,,J 00,RCM;$330513f2529020cc-0020;$ACTIVITY_330013f20851fb9e,CHILD,
1/15/2025 23:54:34.000,01,PR_POLY,Start of Control,,J 00,UP_READY;;UP_READY,Idle;1;1;1,
