Date/Time of Report: 3/17/2025 10:51:05,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 3/9/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/9/2025 23:59:59.100,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,ON,
3/9/2025 23:59:59.900,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,ON,
3/9/2025 23:59:59.800,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,ON,
3/9/2025 23:59:59.700,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,ON,
3/9/2025 23:59:59.600,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,ON,
3/9/2025 23:59:59.300,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,ON,
3/9/2025 23:59:59.200,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,ON,
3/9/2025 23:59:59.200,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,ON,
3/9/2025 23:59:59.200,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,ON,
3/9/2025 23:59:59.800,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,ON,
3/9/2025 23:59:59.300,01,EVENT_SCM1B,OFFNRM,OK,J 00,,OFF,
3/9/2025 23:59:59.900,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,ON,
3/9/2025 23:59:59.800,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,ON,
3/9/2025 23:59:59.700,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,ON,
3/9/2025 23:59:59.900,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,ON,
3/9/2025 23:59:59.600,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,ON,
3/9/2025 23:59:59.700,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,ON,
3/9/2025 23:59:59.900,01,PR_POLY,Release,,J 00,UP_READY,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:59.000,01,PR_POLY,End of Control,,J 00,UP_READY,Idle;1;1;1,
3/9/2025 23:59:59.600,1300,RECINIT,End,,J 00,SCM,,
3/9/2025 23:59:59.600,1300,RECINIT,State Change,,J 00,SCM,Complete,
3/9/2025 23:59:58.900,01,EIP0401R,OFFNRM,,J 00,BPO035 REPORT REQUEST,ON,
3/9/2025 23:59:58.100,01,UP_READY,RecipeRemoval,,J 00,UP_READY;$330513f2558b21e5-0020,,
3/9/2025 23:59:58.900,01,UP_READY,State Change,,J 00,RCM;$330513f2558b21e5-0020,Idle,
3/9/2025 23:59:57.700,01,UP_READY,End,,J 00,RCM;$330513f2558b21e5-0020,,
3/9/2025 23:59:57.700,01,UP_READY,State Change,,J 00,RCM;$330513f2558b21e5-0020,Complete,
3/9/2025 23:59:57.900,01,UP_READY,Release,,J 00,OP_RDYINIT;$330513f2558b21e5-0020,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:57.100,01,UP_READY,End of Control,,J 00,OP_RDYINIT;$330513f2558b21e5-0020,Idle;1;1;1,
3/9/2025 23:59:57.400,01,OP_RDYINIT,RecipeRemoval,,J 00,OP_RDYINIT;$330013f2261f745d-0004,,
3/9/2025 23:59:57.300,01,OP_RDYINIT,State Change,,J 00,RCM;$330013f2261f745d-0004,Idle,
3/9/2025 23:59:56.500,01,OP_RDYINIT,End,,J 00,RCM;$330013f2261f745d-0004,,
3/9/2025 23:59:56.400,01,OP_RDYINIT,State Change,,J 00,RCM;$330013f2261f745d-0004,Complete,
3/9/2025 23:59:56.700,01,OP_RDYINIT,Release,,J 00,RDYINIT;$330013f2261f745d-0004,SYSTEM:SCM;1,
3/9/2025 23:59:56.300,01,OP_RDYINIT,End of Control,,J 00,RDYINIT;$330013f2261f745d-0004,Idle;1;1;1,
3/9/2025 23:59:56.200,1300,RDYINIT,State Change,,J 00,SCM,Idle,
3/9/2025 23:59:55.300,1300,RDYINIT,End,,J 00,SCM,,
3/9/2025 23:59:55.300,1300,RDYINIT,State Change,,J 00,SCM,Complete,
3/9/2025 23:59:53.995,1300,RDYINIT_CM,MESSAGE,CNF,,POLY A/B START OK?,,
3/9/2025 23:59:53.700,01,EIP0403R,OFFNRM,OK,J 00,BPO037 REPORT REQUEST,OFF,
3/9/2025 23:59:52.000,01,EIP0402R,OFFNRM,OK,J 00,BPO036 REPORT REQUEST,OFF,
3/9/2025 23:59:52.900,01,EIP0401R,OFFNRM,OK,J 00,BPO035 REPORT REQUEST,OFF,
3/9/2025 23:59:52.600,01,EIP0404R,OFFNRM,OK,J 00,BPO038 REPORT REQUEST,OFF,
3/9/2025 23:59:52.555,1300,RDYINIT_CM,MESSAGE,ACK,,POLY A/B START OK?,,
3/9/2025 23:59:47.100,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,OFF,
3/9/2025 23:59:47.800,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,OFF,
3/9/2025 23:59:47.700,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,OFF,
3/9/2025 23:59:47.600,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,OFF,
3/9/2025 23:59:47.400,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,OFF,
3/9/2025 23:59:47.000,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,OFF,
3/9/2025 23:59:47.100,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,OFF,
3/9/2025 23:59:47.200,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,OFF,
3/9/2025 23:59:47.600,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,OFF,
3/9/2025 23:59:47.300,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,OFF,
3/9/2025 23:59:47.800,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,
3/9/2025 23:59:47.800,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,OFF,
3/9/2025 23:59:47.800,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,OFF,
3/9/2025 23:59:47.800,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,OFF,
3/9/2025 23:59:47.800,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,OFF,
3/9/2025 23:59:47.900,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,OFF,
3/9/2025 23:59:47.200,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,OFF,
3/9/2025 23:59:47.900,1300,RECINIT,State Change,,J 00,SCM,Running,
3/9/2025 23:59:47.100,1300,RECINIT,Start,,J 00,SCM,CHILD,
3/9/2025 23:59:47.800,1300,RDYINIT_CM,CONFIRMABLE MESSAGE,,,POLY A/B START OK?,,
3/9/2025 23:59:46.100,01,OP_RECINIT,State Change,,J 00,RCM;$330013f22621746b-0004,Running,
3/9/2025 23:59:46.300,01,OP_RECINIT,Start of Control,,J 00,RECINIT;$330013f22621746b-0004;RECINIT,Idle;1;1;1,
3/9/2025 23:59:46.900,01,OP_RECINIT,Acquire,,J 00,RECINIT;$330013f22621746b-0004,SYSTEM:SCM;1,
3/9/2025 23:59:46.300,01,OP_RECINIT,Start,,J 00,RCM;$330013f22621746b-0004;$ACTIVITY_330013f22621746c,CHILD,
3/9/2025 23:59:46.600,1900,FT1901B,BAD PV,OK,J 00,STEAM HEADER FROM BOILER,5769,kg/h
3/9/2025 23:59:45.800,01,UP_RECOVERY,State Change,,J 00,RCM;$330513f2558721e3-0015,Running,
3/9/2025 23:59:45.600,01,UP_RECOVERY,Start of Control,,J 00,OP_RECINIT;$330513f2558721e3-0015;OP_RECINIT,Idle;1;1;1,
3/9/2025 23:59:45.700,01,UP_RECOVERY,Acquire,,J 00,OP_RECINIT;$330513f2558721e3-0015,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:45.100,01,UP_RECOVERY,Start,,J 00,RCM;$330513f2558721e3-0015;$ACTIVITY_330013f22621746b,CHILD,
3/9/2025 23:59:44.600,01,PR_POLY,Start of Control,,J 00,UP_RECOVERY;;UP_RECOVERY,Idle;1;1;1,
3/9/2025 23:59:44.800,01,PR_POLY,Acquire,,J 00,UP_RECOVERY,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:43.800,01,CM_RECIPE,ChOfSt,,J 00,POLY A IS RUNNING,RUNNING,
3/9/2025 23:59:43.700,01,CM_RECIPE,ChOfSt,,J 00,POLY A IS RUNNING,STOP,
3/9/2025 23:59:43.800,01,PR_POLY,Release,,J 00,UP_POLY_A,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:43.900,01,PR_POLY,End of Control,,J 00,UP_POLY_A,Idle;1;1;1,
3/9/2025 23:59:42.700,01,UP_POLY_A,RecipeRemoval,,J 00,UP_POLY_A;$330513f2558721e3-0014,,
3/9/2025 23:59:42.600,01,UP_POLY_A,State Change,,J 00,RCM;$330513f2558721e3-0014,Idle,
3/9/2025 23:59:41.100,01,UP_POLY_A,End,,J 00,RCM;$330513f2558721e3-0014,,
3/9/2025 23:59:41.000,01,UP_POLY_A,State Change,,J 00,RCM;$330513f2558721e3-0014,Complete,
3/9/2025 23:59:41.900,01,UP_POLY_A,Release,,J 00,OP_SUPER_A2;$330513f2558721e3-0014,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:41.000,01,UP_POLY_A,End of Control,,J 00,OP_SUPER_A2;$330513f2558721e3-0014,Idle;1;1;1,
3/9/2025 23:59:41.000,01,OP_SUPER_A2,RecipeRemoval,,J 00,OP_SUPER_A2;$330013f225fc73df-0006,,
3/9/2025 23:59:41.900,01,OP_SUPER_A2,State Change,,J 00,RCM;$330013f225fc73df-0006,Idle,
3/9/2025 23:59:40.900,01,OP_SUPER_A2,End,,J 00,RCM;$330013f225fc73df-0006,,
3/9/2025 23:59:40.800,01,OP_SUPER_A2,State Change,,J 00,RCM;$330013f225fc73df-0006,Complete,
3/9/2025 23:59:40.100,01,OP_SUPER_A2,Release,,J 00,FILSEAL_A;$330013f225fc73df-0006,SYSTEM:SCM;1,
3/9/2025 23:59:40.900,01,OP_SUPER_A2,End of Control,,J 00,FILSEAL_A;$330013f225fc73df-0006,Idle;1;1;1,
3/9/2025 23:59:39.100,1300,FILSEAL_A,State Change,,J 00,SCM,Idle,
3/9/2025 23:59:38.700,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,ON,
3/9/2025 23:59:38.900,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,ON,
3/9/2025 23:59:38.800,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,ON,
3/9/2025 23:59:38.700,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,ON,
3/9/2025 23:59:38.600,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,ON,
3/9/2025 23:59:38.300,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,ON,
3/9/2025 23:59:38.100,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,ON,
3/9/2025 23:59:38.000,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,ON,
3/9/2025 23:59:38.200,01,EVENT_SCM2,ChOfSt,,J 00,POLYCHK_B_T1,ON,
3/9/2025 23:59:38.300,01,EVENT_SCM2,ChOfSt,,J 00,AFCOAT_B_T1,ON,
3/9/2025 23:59:38.800,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,ON,
3/9/2025 23:59:38.600,1300,FILSEAL_A,End,,J 00,SCM,,
3/9/2025 23:59:38.500,1300,FILSEAL_A,State Change,,J 00,SCM,Complete,
3/9/2025 23:59:37.200,01,EVENT_SCM2,ChOfSt,,J 00,POLYINIT_B_T1,ON,
3/9/2025 23:59:35.500,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,OFF,
3/9/2025 23:59:35.000,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,OFF,
3/9/2025 23:59:35.900,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,OFF,
3/9/2025 23:59:35.700,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,OFF,
3/9/2025 23:59:35.500,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,OFF,
3/9/2025 23:59:35.400,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,OFF,
3/9/2025 23:59:35.600,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,OFF,
3/9/2025 23:59:35.800,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,OFF,
3/9/2025 23:59:35.200,01,EVENT_SCM2,ChOfSt,,J 00,POLYCHK_B_T1,OFF,
3/9/2025 23:59:35.100,01,EVENT_SCM2,ChOfSt,,J 00,AFCOAT_B_T1,OFF,
3/9/2025 23:59:35.900,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,OFF,
3/9/2025 23:59:35.600,1300,FILSEAL_A,State Change,,J 00,SCM,Running,
3/9/2025 23:59:35.100,1300,FILSEAL_A,Start,,J 00,SCM,CHILD,
3/9/2025 23:59:35.900,01,OP_SUPER_A2,Start of Control,,J 00,FILSEAL_A;$330013f225fc73df-0006;FILSEAL_A,Idle;1;1;1,
3/9/2025 23:59:35.800,01,OP_SUPER_A2,Acquire,,J 00,FILSEAL_A;$330013f225fc73df-0006,SYSTEM:SCM;1,
3/9/2025 23:59:35.200,01,OP_SUPER_A2,Release,,J 00,VCMTOAIR_A;$330013f225fc73df-0006,SYSTEM:SCM;1,
3/9/2025 23:59:35.900,01,OP_SUPER_A2,End of Control,,J 00,VCMTOAIR_A;$330013f225fc73df-0006,Idle;1;1;1,
3/9/2025 23:59:34.100,1300,VCMTOAIR_A,State Change,,J 00,SCM,Idle,
3/9/2025 23:59:33.000,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,ON,
3/9/2025 23:59:33.000,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,ON,
3/9/2025 23:59:33.900,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,ON,
3/9/2025 23:59:33.800,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,ON,
3/9/2025 23:59:33.700,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,ON,
3/9/2025 23:59:33.600,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,ON,
3/9/2025 23:59:33.100,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,ON,
3/9/2025 23:59:33.000,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,ON,
3/9/2025 23:59:33.400,01,EVENT_SCM2,ChOfSt,,J 00,POLYCHK_B_T1,ON,
3/9/2025 23:59:33.400,01,EVENT_SCM2,ChOfSt,,J 00,AFCOAT_B_T1,ON,
3/9/2025 23:59:33.900,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,ON,
3/9/2025 23:59:33.100,1300,VCMTOAIR_A,End,,J 00,SCM,,
3/9/2025 23:59:33.100,1300,VCMTOAIR_A,State Change,,J 00,SCM,Complete,
3/9/2025 23:59:29.500,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,OFF,
3/9/2025 23:59:29.800,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,OFF,
3/9/2025 23:59:29.700,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,OFF,
3/9/2025 23:59:29.500,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,OFF,
3/9/2025 23:59:29.400,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,OFF,
3/9/2025 23:59:29.200,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,OFF,
3/9/2025 23:59:29.400,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,OFF,
3/9/2025 23:59:29.800,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,OFF,
3/9/2025 23:59:29.200,01,EVENT_SCM2,ChOfSt,,J 00,POLYCHK_B_T1,OFF,
3/9/2025 23:59:29.100,01,EVENT_SCM2,ChOfSt,,J 00,AFCOAT_B_T1,OFF,
3/9/2025 23:59:29.300,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,OFF,
3/9/2025 23:59:29.800,1300,VCMTOAIR_A,State Change,,J 00,SCM,Running,
3/9/2025 23:59:29.000,1300,VCMTOAIR_A,Start,,J 00,SCM,CHILD,
3/9/2025 23:59:29.000,01,OP_SUPER_A2,Start of Control,,J 00,VCMTOAIR_A;$330013f225fc73df-0006;VCMTOAIR_A,Idle;1;1;1,
3/9/2025 23:59:29.700,01,OP_SUPER_A2,Acquire,,J 00,VCMTOAIR_A;$330013f225fc73df-0006,SYSTEM:SCM;1,
3/9/2025 23:59:28.500,01,OP_SUPER_A2,State Change,,J 00,RCM;$330013f225fc73df-0006,Running,
3/9/2025 23:59:28.700,01,OP_SUPER_A2,Start,,J 00,RCM;$330013f225fc73df-0006;$ACTIVITY_330013f226217466,CHILD,
3/9/2025 23:59:26.600,01,UP_POLY_A,Start of Control,,J 00,OP_SUPER_A2;$330513f2558721e3-0014;OP_SUPER_A2,Idle;1;1;1,
3/9/2025 23:59:26.600,01,UP_POLY_A,Acquire,,J 00,OP_SUPER_A2;$330513f2558721e3-0014,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:26.200,01,UP_POLY_A,Release,,J 00,OP_SUPER_A;$330513f2558721e3-0014,SYSTEM:MASTERRECIPE;1,
3/9/2025 23:59:26.400,01,UP_POLY_A,End of Control,,J 00,OP_SUPER_A;$330513f2558721e3-0014,Idle;1;1;1,
3/9/2025 23:59:26.800,01,OP_SUPER_A,RecipeRemoval,,J 00,OP_SUPER_A;$330013f225fc73df-0005,,
3/9/2025 23:59:26.500,01,OP_SUPER_A,State Change,,J 00,RCM;$330013f225fc73df-0005,Idle,
3/9/2025 23:59:25.600,01,OP_SUPER_A,End,,J 00,RCM;$330013f225fc73df-0005,,
3/9/2025 23:59:25.600,01,OP_SUPER_A,State Change,,J 00,RCM;$330013f225fc73df-0005,Complete,
3/9/2025 23:59:25.400,01,OP_SUPER_A,Release,,J 00,FILWASH_A;$330013f225fc73df-0005,SYSTEM:SCM;1,
3/9/2025 23:59:25.000,01,OP_SUPER_A,End of Control,,J 00,FILWASH_A;$330013f225fc73df-0005,Idle;1;1;1,
3/9/2025 23:59:25.000,1300,FILWASH_A,State Change,,J 00,SCM,Idle,
3/9/2025 23:59:24.400,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,ON,
3/9/2025 23:59:24.800,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,ON,
3/9/2025 23:59:24.700,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,ON,
3/9/2025 23:59:24.600,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,ON,
3/9/2025 23:59:24.400,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,ON,
3/9/2025 23:59:24.200,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,ON,
3/9/2025 23:59:24.100,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,ON,
3/9/2025 23:59:24.000,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,ON,
3/9/2025 23:59:24.100,01,EVENT_SCM2,ChOfSt,,J 00,AVPW_B_T1,ON,
3/9/2025 23:59:24.100,01,EVENT_SCM2,ChOfSt,,J 00,AVCHK_B_T1,ON,
3/9/2025 23:59:24.800,01,EVENT_SCM2,ChOfSt,,J 00,POLYCHK_B_T1,ON,
3/9/2025 23:59:24.600,01,EVENT_SCM2,ChOfSt,,J 00,AFCOAT_B_T1,ON,
3/9/2025 23:59:24.600,01,EVENT_SCM2,ChOfSt,,J 00,AIRTOVCM_B_T1,ON,
3/9/2025 23:59:24.900,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,ON,
3/9/2025 23:59:24.900,01,EVENT_SCM1B,ChOfSt,,J 00,TRANSCHK_T1,ON,
3/9/2025 23:59:24.600,01,EVENT_SCM1B,ChOfSt,,J 00,RECTRANS_T1,ON,
3/9/2025 23:59:24.400,1300,FILWASH_A,End,,J 00,SCM,,
3/9/2025 23:59:24.400,1300,FILWASH_A,State Change,,J 00,SCM,Complete,
3/9/2025 23:59:21.700,1300,RECVHEAT_A,State Change,,J 00,SCM,Idle,
3/9/2025 23:59:20.400,1300,RECVHEAT_A,End,,J 00,SCM,,
3/9/2025 23:59:20.200,1300,RECVHEAT_A,State Change,,J 00,SCM,Complete,
3/9/2025 23:59:12.200,1300,HEATUP2_A,State Change,,J 00,SCM,Idle,
3/9/2025 23:59:12.500,01,OP_SUPER_A,Release,,J 00,POLYREC_A;$330013f225fc73df-0005,SYSTEM:SCM;1,
3/9/2025 23:59:12.100,01,OP_SUPER_A,End of Control,,J 00,POLYREC_A;$330013f225fc73df-0005,Idle;1;1;1,
3/9/2025 23:59:12.900,1300,POLYREC_A,State Change,,J 00,SCM,Idle,
