Date/Time of Report: 3/17/2025 10:48:43,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 3/5/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/5/2025 23:59:48.900,01,EIP0316R,OFFNRM,,J 00,BPO017 B REPORT REQUEST,ON,
3/5/2025 23:59:31.900,1900,FT1901B,BAD PV,OK,J 00,STEAM HEADER FROM BOILER,5574.51,kg/h
3/5/2025 23:58:20.000,1900,FI1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
3/5/2025 23:57:49.900,1900,FT1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
3/5/2025 23:53:05.300,1200,TIC1203,PVHIGH,OK,L 00,HE1203 D/S TEMP,80.4927,C
3/5/2025 23:52:59.146,8100,AI_PH10,ALARM,ACK PNT,,EFFULUENT CHANEL OLD W/S,,
3/5/2025 23:52:59.146,8100,AI_PH10,PVHIHI,ACK,,EFFULUENT CHANEL OLD W/S,,
3/5/2025 23:51:33.200,1200,FIC1203,PVLOW,OK,J 00,PU1203B FLOW,54.5502,m3/h
3/5/2025 23:51:22.800,8100,AI_PH10,PVHIHI,,H 00,EFFULUENT CHANEL OLD W/S,9.02965,pH
3/5/2025 23:51:21.200,1200,FIC1203,PVLOLO,OK,J 00,PU1203B FLOW,47.6313,m3/h
3/5/2025 23:50:32.000,1300,FIC1305,PVLOW,OK,J 00,VCM FLOW CONTROLLER,165.313,0
3/5/2025 23:50:24.400,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,
3/5/2025 23:50:24.000,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,
3/5/2025 23:49:36.500,1100,EI1104,BAD PV,OK,L 00,PU1104 CURRENT,180.01,amp
3/5/2025 23:49:35.900,1100,EI1104,BAD PV,,L 00,PU1104 CURRENT,,amp
3/5/2025 23:49:29.200,1200,PI1280,PVLOW,OK,J 00,PU1203B DISCHARGE PRESS,8.81482,kg/cm2G
3/5/2025 23:49:24.600,1400,FI1406,PVLOW,,H 00,PU1403 MIN FLOW,483.213,kg/Hr
3/5/2025 23:48:54.500,01,EIP0313R,OFFNRM,,J 00,BPO014 B REPORT REQUEST,ON,
3/5/2025 23:48:31.065,8300,PAL8301,OFFNRM,ACK,,FIRE POMP SYSTEM,,
3/5/2025 23:48:23.514,8100,AI_PH10,PVLOLO,ACK,,EFFULUENT CHANEL OLD W/S,,
3/5/2025 23:48:10.900,8100,AI_PH10,PVLOLO,OK,H 00,EFFULUENT CHANEL OLD W/S,6.44296,pH
3/5/2025 23:48:04.500,01,OP_SUPER_B,Release,,J 00,AG2FEED_B;$330013f223df6b8a-0005,SYSTEM:SCM;1,
3/5/2025 23:48:04.200,01,OP_SUPER_B,End of Control,,J 00,AG2FEED_B;$330013f223df6b8a-0005,Idle;1;1;1,
3/5/2025 23:48:03.400,1100,AG2FEED_B,State Change,,J 00,SCM,Idle,
3/5/2025 23:48:02.700,1100,AG2FEED_B,End,,J 00,SCM,,
3/5/2025 23:48:02.700,1100,AG2FEED_B,State Change,,J 00,SCM,Complete,
3/5/2025 23:47:03.900,1200,TIC1203,PVHIGH,,L 00,HE1203 D/S TEMP,82.087,C
3/5/2025 23:46:54.100,01,OP_SUPER_B,Release,,J 00,CH18FEED_B;$330013f223df6b8a-0005,SYSTEM:SCM;1,
3/5/2025 23:46:54.700,01,OP_SUPER_B,End of Control,,J 00,CH18FEED_B;$330013f223df6b8a-0005,Idle;1;1;1,
3/5/2025 23:46:53.300,1100,CH18FEED_B,State Change,,J 00,SCM,Idle,
3/5/2025 23:46:52.400,1100,CH18FEED_B,End,,J 00,SCM,,
3/5/2025 23:46:52.100,1100,CH18FEED_B,State Change,,J 00,SCM,Complete,
3/5/2025 23:46:26.200,8700,AI8102,PVLOLO,OK,U 00,PT8705 PH,6.14132,ph
3/5/2025 23:45:42.200,1500,LI1501,PVLOW,,L 00,SLURRY LEVEL,9.96668,m
3/5/2025 23:44:46.500,01,OP_SUPER_B,Release,,J 00,AG1FEED_B;$330013f223df6b8a-0005,SYSTEM:SCM;1,
