Date/Time of Report: 3/17/2025 10:50:27,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 3/8/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/8/2025 23:59:59.800,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:51.000,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:59:50.000,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:48.000,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:59:46.100,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:44.100,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:59:43.100,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:41.100,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:59:41.500,01,EIP0216R,OFFNRM,,J 00,BPO017 A REPORT REQUEST,ON,
3/8/2025 23:59:40.300,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:39.300,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:59:38.200,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:36.200,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:59:35.200,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:32.200,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:59:31.300,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:30.300,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:59:29.400,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:28.300,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5796,us/cm
3/8/2025 23:59:27.300,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:25.300,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:59:24.300,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:22.400,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5796,us/cm
3/8/2025 23:59:21.300,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:19.500,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:59:18.400,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:16.400,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5796,us/cm
3/8/2025 23:59:15.400,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:13.600,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:59:12.500,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:59:02.700,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:59:00.600,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:55.214,1500,HC1502,CHANGE,,,AUTOMANA.OP,59,%
3/8/2025 23:58:54.600,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:58:53.600,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:50.600,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:58:49.700,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:41.900,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:58:41.748,1400,LIC1402,PVHIGH,ACK,,VE1402,,
3/8/2025 23:58:40.800,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:40.600,8700,AI8102,PVLOLO,,U 00,PT8705 PH,5.98748,ph
3/8/2025 23:58:39.036,1400,TIC1401,PVLOW,ACK,,VE1401,,
3/8/2025 23:58:38.203,1800,LIC1802,PVLOW,ACK,,VE1802,,
3/8/2025 23:58:37.800,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:58:36.800,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:36.300,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,H 15,,Channel_18_B,
3/8/2025 23:58:34.800,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:58:33.800,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:33.300,1800,LIC1802,PVLOW,,L 00,VE1802,0.0997611,m
3/8/2025 23:58:31.000,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:58:30.900,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:28.900,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:58:27.900,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:25.100,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:58:24.000,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:20.000,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:58:19.100,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:11.200,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:58:10.200,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:07.300,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:58:06.300,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:05.500,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:58:05.300,8700,AI8102,PVLOW,,H 00,PT8705 PH,6.77743,ph
3/8/2025 23:58:04.300,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:58:02.300,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:58:01.400,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:53.500,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:57:51.500,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:49.099,1300,TIC1301A,ALARM,ACK PNT,,RE1301A,,
3/8/2025 23:57:49.099,1300,TIC1301A,DEVHI,ACK,,RE1301A,,
3/8/2025 23:57:46.600,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:57:45.600,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:42.700,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5796,us/cm
3/8/2025 23:57:41.700,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:39.700,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5796,us/cm
3/8/2025 23:57:38.800,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:27.085,1100,EI1104,ALARM,ACK PNT,,PU1104 Amperes,,
3/8/2025 23:57:27.085,1100,EI1104,PVHIGH,ACK,,PU1104 CURRENT,,
3/8/2025 23:57:27.085,1100,EI1104,BAD PV,ACK,,PU1104 CURRENT,,
3/8/2025 23:57:24.000,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:57:24.800,8700,AI8102,PVHIGH,OK,H 00,PT8705 PH,8.11017,ph
3/8/2025 23:57:23.000,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:22.000,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:57:22.932,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
3/8/2025 23:57:20.000,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:19.000,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5786,us/cm
3/8/2025 23:57:18.100,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:16.100,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:57:15.100,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:13.100,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5791,us/cm
3/8/2025 23:57:12.200,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
3/8/2025 23:57:10.200,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5796,us/cm
