Date/Time of Report: 3/17/2025 10:44:41,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 3/1/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/1/2025 23:49:50.222,1300,PU1309,CHANGE,,,devctla.gop,S1,
3/1/2025 23:47:36.738,1500,DI1506A,BAD PV,ACK,,CE1501A FEED DENSITY,,
3/1/2025 23:47:34.809,1500,MY1506A,BAD PV,ACK,,REJIN FEED CALC A,,
3/1/2025 23:47:30.975,1500,MIC1506A,BAD PV,ACK,,RESIN FEED A,,
3/1/2025 23:47:12.500,1500,MIC1506A,BAD PV,,L 00,RESIN FEED A,,t/h
3/1/2025 23:47:11.400,1500,MY1506A,BAD PV,,L 00,REJIN FEED CALC A,,kg/h
3/1/2025 23:47:10.900,1500,DI1506A,BAD PV,,L 00,CE1501A FEED DENSITY,,g/cc
3/1/2025 23:44:48.514,8100,AI_PH10,ALARM,ACK PNT,,EFFULUENT CHANEL OLD W/S,,
3/1/2025 23:44:48.514,8100,AI_PH10,PVHIHI,ACK,,EFFULUENT CHANEL OLD W/S,,
3/1/2025 23:44:32.618,1300,XSV1324B,CHANGE,,,DEVCTLA.BYPPERM,OFF,
3/1/2025 23:44:21.200,8100,AI_PH10,PVHIHI,,H 00,EFFULUENT CHANEL OLD W/S,8.85707,pH
3/1/2025 23:43:58.030,1300,XSV1324B,CHANGE,,,devctla.gop,S0,
3/1/2025 23:43:52.212,8500,FQC8104,PVLOW,ACK,,VE8607,,
3/1/2025 23:43:47.817,1300,XSV1324B,CHANGE,,,devctla.gop,S1,
3/1/2025 23:43:46.685,1300,XSV1324B,CHANGE,,,DEVCTLA.BYPASS,ON,
3/1/2025 23:43:44.758,1300,XSV1324B,CHANGE,,,DEVCTLA.BYPPERM,ON,
3/1/2025 23:43:34.777,1300,XSV1324B,CHANGE,,,devctla.modeattr,OPERATOR,
3/1/2025 23:41:31.707,1500,PIC1511,CHANGE,,,pida.mode,AUTO,
3/1/2025 23:40:10.685,1500,FIC1513,BAD PV,ACK,,BL1502 SUCTION,,
3/1/2025 23:40:02.268,1500,PIC1511,CHANGE,,,PIDA.OP,63,%
3/1/2025 23:40:02.197,1500,PIC1511,CHANGE,,,PIDA.OP,64,%
3/1/2025 23:40:01.388,1500,PIC1511,CHANGE,,,PIDA.OP,65,%
3/1/2025 23:40:00.757,1500,PIC1511,CHANGE,,,PIDA.OP,66,%
3/1/2025 23:39:32.200,1500,FIC1513,BAD PV,,L 00,BL1502 SUCTION,,Nm3/min
3/1/2025 23:39:03.733,1500,PIC1511,CHANGE,,,PIDA.OP,67,%
3/1/2025 23:38:55.400,8100,AI_PH10,PVLOLO,OK,H 00,EFFULUENT CHANEL OLD W/S,6.44096,pH
3/1/2025 23:38:52.539,1500,FIC1512,PVLOW,ACK,,BL1501 SUCTION,,
3/1/2025 23:38:50.439,1500,FI1514BM,PVLOW,ACK,,DR1501 BM FLOW,,
3/1/2025 23:38:47.925,1500,EI1506,PVLOW,ACK,,BL1502 CURRENT,,
3/1/2025 23:38:45.645,1500,FIC1513,PVLOW,ACK,,BL1502 SUCTION,,
3/1/2025 23:38:43.600,1500,FI1513,PVLOLO,,J 00,BL1502 SUCTION,19.8384,Nm3/min
3/1/2025 23:38:43.500,1500,FI1513,PVLOW,,J 00,BL1502 SUCTION,19.8384,Nm3/min
3/1/2025 23:38:43.638,1500,FIC1513,PVLOLO,ACK,,BL1502 SUCTION,,
3/1/2025 23:38:42.200,8500,FQC8104,PVLOW,,L 00,VE8607,9.97929,m3/h
3/1/2025 23:38:41.300,1500,FIC1513,PVLOLO,,H 00,BL1502 SUCTION,23.992,Nm3/min
3/1/2025 23:38:37.778,1500,FIC1512,PVLOLO,ACK,,BL1501 SUCTION,,
