Date/Time of Report: 3/17/2025 11:59:08,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/24/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/24/2025 23:57:44.000,8500,FQC8104,PVLOW,,L 00,VE8607,9.96959,m3/h
1/24/2025 23:55:46.719,1500,HC1502,CHANGE,,,AUTOMANA.OP,38,%
1/24/2025 23:55:45.512,1500,HC1502,CHANGE,,,AUTOMANA.OP,38,%
1/24/2025 23:55:43.153,1500,HC1502,CHANGE,,,AUTOMANA.OP,37,%
1/24/2025 23:55:43.348,1500,HC1502,CHANGE,,,AUTOMANA.OP,36,%
1/24/2025 23:55:02.000,8800,PIC8109,PVLOW,,L 00,BOILER STEAM HEADER,8.19837,kg/cm2G
1/24/2025 23:52:42.800,1500,PI1512,PVLOW,OK,J 00,DR1501 INSIDE,270.188,mmH2O
1/24/2025 23:43:19.490,1200,TIC1211,PVHIGH,ACK,,HE1202 OUTLET,,
1/24/2025 23:43:09.000,1200,TIC1211,PVHIGH,,L 00,HE1202 OUTLET,100.609,DegC
1/24/2025 23:40:33.300,8500,FQC8104,PVLOW,OK,L 00,VE8607,10.4597,m3/h
1/24/2025 23:38:04.016,1500,FIC1501,CHANGE,,,PIDA.SP,50,t/h
1/24/2025 23:37:17.643,8400,FI8107PV,OFFNRM,ACK,,COOLING TOWER LOW LEVEL,,
1/24/2025 23:35:02.925,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level,Oper,
1/24/2025 23:35:02.925,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level (IKB Key Switch),View Only,
1/24/2025 23:35:01.000,1500,TI1517,PVLOW,OK,L 00,DR1501 INSIDE,58.5029,DegC
1/24/2025 23:33:57.741,8800,PI8111,PVLOLO,ACK,,VE8803 FGC SUCTION DRUM,,
1/24/2025 23:30:03.632,1500,TIC1511,CHANGE,,,pida.mode,AUTO,
1/24/2025 23:30:02.445,1500,TIC1511,CHANGE,,,PIDA.OP,49,%
1/24/2025 23:29:58.287,1500,TIC1511,CHANGE,,,pida.mode,MAN,
1/24/2025 23:29:43.900,8400,FI8107PV,OFFNRM,,L 00,COOLING TOWER LOW LEVEL,ON,
1/24/2025 23:29:16.970,1500,TIC1514,CHANGE,,,PIDA.SP,80,DegC
1/24/2025 23:28:56.302,1500,TIC1511,CHANGE,,,PIDA.SP,83,DegC
1/24/2025 23:28:47.499,1500,TI1517,PVLOW,ACK,,DR1501 INSIDE,,
1/24/2025 23:28:32.900,1500,TI1517,PVLOW,,L 00,DR1501 INSIDE,56.9824,DegC
1/24/2025 23:24:58.048,1500,TIC1514,CHANGE,,,PIDA.SP,65,DegC
1/24/2025 23:24:42.420,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
1/24/2025 23:24:38.351,1500,SLYTNK_B,CHANGE,,,DATA.R86.Value,6,
1/24/2025 23:24:34.875,1500,SLYTNK_B,CHANGE,,,DATA.R85.Value,6,
1/24/2025 23:24:29.400,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_B,
1/24/2025 23:24:18.672,1500,TIC1511,CHANGE,,,PIDA.SP,81.5,DegC
1/24/2025 23:23:13.300,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,H 15,,Channel_18_B,
1/24/2025 23:21:22.700,8800,PI8111,PVLOLO,,H 00,VE8803 FGC SUCTION DRUM,3.49976,kg/cm2G
1/24/2025 23:20:08.543,1800,TIC1803,PVLOW,ACK,,TW1801 BOTTOM,,
1/24/2025 23:19:55.583,1500,TIC1511,CHANGE,,,PIDA.SP,80,DegC
1/24/2025 23:19:52.300,1800,TIC1803,PVLOW,,L 00,TW1801 BOTTOM,64.9883,DegC
1/24/2025 23:16:31.700,1500,TI1518,PVHIGH,OK,L 00,DR1501 INSIDE,62.985,DegC
1/24/2025 23:14:18.199,1600,OFSPCTM1,CHANGE,,,Timer.COMMAND,RESTART,
1/24/2025 23:14:10.987,1600,XSV1602,CHANGE,,,devctla.modeattr,NORMAL,
1/24/2025 23:14:06.297,1600,XSV1602,CHANGE,,,devctla.gop,S0,
1/24/2025 23:11:05.500,1500,LA1513H,OFFNRM,OK,L 00,HP1603 LEVEL,NORM,
1/24/2025 23:06:30.494,1500,TIC1511,CHANGE,,,PIDA.SP,78,DegC
1/24/2025 23:04:50.702,1600,OFSPCTM1,CHANGE,,,Timer.COMMAND,STOP,
1/24/2025 23:04:08.559,1400,TIC1401,CHANGE,,,PIDA.OP,100,%
1/24/2025 23:04:07.519,1400,TIC1401,CHANGE,,,pida.mode,MAN,
1/24/2025 23:04:02.278,1500,LI1501A,CHANGE,,,daca.pvsource,MAN,
1/24/2025 23:04:01.171,1400,TIC1402,CHANGE,,,pida.op,100,%
1/24/2025 23:03:59.539,1400,TIC1402,CHANGE,,,pida.mode,MAN,
1/24/2025 23:03:39.028,1800,FIC1802,CHANGE,,,PIDA.OP,-5,%
1/24/2025 23:03:29.664,1800,FIC1802,CHANGE,,,PIDA.OP,0,%
1/24/2025 23:03:28.388,1800,FIC1802,CHANGE,,,pida.mode,MAN,
1/24/2025 23:02:50.456,1600,XSV1602,CHANGE,,,devctla.gop,S1,
1/24/2025 23:02:43.096,1600,XSV1602,CHANGE,,,devctla.modeattr,OPERATOR,
1/24/2025 23:02:26.090,1500,LA1513H,OFFNRM,ACK,,HP1603 LEVEL,,
1/24/2025 23:02:19.800,1500,LA1513H,OFFNRM,,L 00,HP1603 LEVEL,HI,
1/24/2025 23:01:41.816,8800,PI8111,PVLOW,ACK,,VE8803 FGC SUCTION DRUM,,
1/24/2025 23:01:37.984,8500,FQC8104,ALARM,ACK PNT,,POLISHER FLOW,,
1/24/2025 23:01:37.984,8500,FQC8104,PVLOW,ACK,,VE8607,,
1/24/2025 22:59:08.608,1500,FIC1501,CHANGE,,,PIDA.SP,48,t/h
1/24/2025 22:57:01.938,1500,TIC1511,CHANGE,,,PIDA.SP,77.5,DegC
1/24/2025 22:56:34.256,1500,SLYTNK_B,CHANGE,,,DATA.R86.Value,5.5,
1/24/2025 22:56:27.115,1500,SLYTNK_B,CHANGE,,,DATA.R85.Value,5.5,
1/24/2025 22:56:08.650,1200,LIC1201,PVHIGH,ACK,,VE1201,,
1/24/2025 22:55:14.000,1200,LIC1201,PVHIGH,,L 00,VE1201,4.90048,m
1/24/2025 22:54:44.300,1300,FG1324B,PVLOLO,,J 00,CH2 LINE FPW FLOW,0.143334,
1/24/2025 22:54:36.400,1300,FG1324B,PVLOW,,J 00,CH2 LINE FPW FLOW,0.131398,
1/24/2025 22:53:31.900,1300,FG1324A,PVLOLO,,J 00,CH2 LINE FPW POLY A,,L/h
1/24/2025 22:53:31.800,1300,FG1324A,PVLOW,,J 00,CH2 LINE FPW POLY A,,L/h
1/24/2025 22:50:48.200,8500,FQC8104,PVLOW,,L 00,VE8607,9.96716,m3/h
1/24/2025 22:49:36.318,1300,FG1324B,PVHIGH,ACK,,CH2 LINE FPW FLOW,,
1/24/2025 22:49:34.976,1300,FG1324B,PVHIHI,ACK,,CH2 LINE FPW FLOW,,
1/24/2025 22:49:33.400,1300,FG1324B,PVHIGH,OK,L 00,CH2 LINE FPW FLOW,222.616,
1/24/2025 22:49:32.600,1300,FG1324B,PVHIHI,OK,H 00,CH2 LINE FPW FLOW,391.469,
1/24/2025 22:49:29.667,1300,XSV1321B,CHANGE,,,devctla.gop,S0,
1/24/2025 22:49:27.970,1300,XSV1325B,CHANGE,,,devctla.gop,S0,
1/24/2025 22:49:20.700,1300,FG1324B,PVHIHI,,H 00,CH2 LINE FPW FLOW,486.025,
