Date/Time of Report: 3/17/2025 11:05:09,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 2/14/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/14/2025 23:58:03.630,1300,TIC1301B,CHANGE,,,PIDA.OP,10,%
2/14/2025 23:58:03.562,1300,TIC1301B,CHANGE,,,PIDA.OP,9,%
2/14/2025 23:58:03.767,1300,TIC1301B,CHANGE,,,PIDA.OP,8,%
2/14/2025 23:58:02.705,1300,TIC1301B,CHANGE,,,PIDA.OP,7,%
2/14/2025 23:58:02.598,1300,TIC1301B,CHANGE,,,PIDA.OP,6,%
2/14/2025 23:58:02.803,1300,TIC1301B,CHANGE,,,PIDA.OP,5,%
2/14/2025 23:58:01.312,1300,TIC1301B,CHANGE,,,PIDA.OP,4,%
2/14/2025 23:58:01.903,1300,TIC1301B,CHANGE,,,PIDA.OP,3,%
2/14/2025 23:58:01.108,1300,TIC1301B,CHANGE,,,PIDA.OP,2,%
2/14/2025 23:58:00.308,1300,TIC1301B,CHANGE,,,PIDA.OP,1,%
2/14/2025 23:58:00.511,1300,TIC1301B,CHANGE,,,PIDA.OP,0,%
2/14/2025 23:58:00.713,1300,TIC1301B,CHANGE,,,PIDA.OP,-1,%
2/14/2025 23:57:59.915,1300,TIC1301B,CHANGE,,,PIDA.OP,-2,%
2/14/2025 23:57:59.544,1300,TIC1301B,CHANGE,,,PIDA.OP,-3,%
2/14/2025 23:57:59.810,1300,TIC1301B,CHANGE,,,PIDA.OP,-4,%
2/14/2025 23:57:58.630,1300,TIC1301B,CHANGE,,,PIDA.OP,-5,%
2/14/2025 23:57:58.568,1300,TIC1301B,CHANGE,,,PIDA.OP,-6,%
2/14/2025 23:57:55.934,1300,TIC1301B,CHANGE,,,pida.mode,MAN,
2/14/2025 23:57:08.285,SERVER_PVC,CONSOLE STATION 3-1,LEVEL,,,Security level,Oper,
2/14/2025 23:57:08.285,SERVER_PVC,CONSOLE STATION 3-1,LEVEL,,,Security level (IKB Key Switch),View Only,
2/14/2025 23:56:48.943,1500,TIC1511,CHANGE,,,PIDA.SP,81.3,DegC
2/14/2025 23:55:41.296,1300,FIC1316B,CHANGE,,,pida.mode,NORMAL,
2/14/2025 23:55:35.915,1300,POLY_B_CM,MESSAGE,ACK,,POLY-B DEPRESS PLEASE START NEXT BATCH,,
2/14/2025 23:55:32.600,01,OP_SUPER_B,Release,,J 00,INERT_B;$330013f219102db9-0005,SYSTEM:SCM;1,
2/14/2025 23:55:32.200,01,OP_SUPER_B,End of Control,,J 00,INERT_B;$330013f219102db9-0005,Idle;1;1;1,
2/14/2025 23:55:32.300,1300,INERT_B,State Change,,J 00,SCM,Idle,
2/14/2025 23:55:31.900,1300,INERT_B,End,,J 00,SCM,,
2/14/2025 23:55:31.800,1300,INERT_B,State Change,,J 00,SCM,Complete,
2/14/2025 23:55:28.900,1300,POLY_B_CM,INFORMATION MESSAGE,,,POLY-B DEPRESS PLEASE START NEXT BATCH,,
2/14/2025 23:54:43.749,SERVER_PVC,File Replication,REPLICATION,,J 00,Filerep #6 replicating.,,
2/14/2025 23:54:37.700,01,PR_POLY,RecipeRemoval,,J 00,PR_POLY,,
2/14/2025 23:54:37.600,01,PR_POLY,State Change,,J 00,RCM,Idle,
2/14/2025 23:54:36.700,01,CM_RECIPE,ChOfSt,,J 00,POLY A IS RUNNING,STOP,
2/14/2025 23:54:36.700,01,PR_POLY,BatchEnd,,J 00,Master Recipe Procedure,0225A81,
2/14/2025 23:54:36.700,01,PR_POLY,End,,J 00,RCM,,
2/14/2025 23:54:36.600,01,PR_POLY,State Change,,J 00,RCM,Complete,
2/14/2025 23:54:35.800,01,PR_POLY,Release,,J 00,UP_RECOVERY,SYSTEM:MASTERRECIPE;1,
2/14/2025 23:54:35.600,01,PR_POLY,End of Control,,J 00,UP_RECOVERY,Idle;1;1;1,
2/14/2025 23:54:34.200,01,UP_RECOVERY,RecipeRemoval,,J 00,UP_RECOVERY;$330513f254392168-0015,,
2/14/2025 23:54:34.100,01,UP_RECOVERY,State Change,,J 00,RCM;$330513f254392168-0015,Idle,
2/14/2025 23:54:33.600,01,UP_RECOVERY,End,,J 00,RCM;$330513f254392168-0015,,
2/14/2025 23:54:33.600,01,UP_RECOVERY,State Change,,J 00,RCM;$330513f254392168-0015,Complete,
2/14/2025 23:54:33.300,01,UP_RECOVERY,Release,,J 00,OP_RECTRANS;$330513f254392168-0015,SYSTEM:MASTERRECIPE;1,
2/14/2025 23:54:33.400,01,UP_RECOVERY,End of Control,,J 00,OP_RECTRANS;$330513f254392168-0015,Idle;1;1;1,
2/14/2025 23:54:33.100,01,OP_RECTRANS,RecipeRemoval,,J 00,OP_RECTRANS;$330013f219252dfb-0008,,
2/14/2025 23:54:33.000,01,OP_RECTRANS,State Change,,J 00,RCM;$330013f219252dfb-0008,Idle,
2/14/2025 23:54:32.500,01,OP_RECTRANS,End,,J 00,RCM;$330013f219252dfb-0008,,
2/14/2025 23:54:32.500,01,OP_RECTRANS,State Change,,J 00,RCM;$330013f219252dfb-0008,Complete,
2/14/2025 23:54:32.200,01,OP_RECTRANS,Release,,J 00,RECTRANS;$330013f219252dfb-0008,SYSTEM:SCM;1,
2/14/2025 23:54:32.000,01,OP_RECTRANS,End of Control,,J 00,RECTRANS;$330013f219252dfb-0008,Idle;1;1;1,
2/14/2025 23:54:32.500,1300,RECTRANS,State Change,,J 00,SCM,Idle,
2/14/2025 23:54:31.000,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,ON,
2/14/2025 23:54:31.400,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,ON,
2/14/2025 23:54:31.300,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,ON,
2/14/2025 23:54:31.200,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,ON,
2/14/2025 23:54:31.000,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,ON,
2/14/2025 23:54:31.500,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,ON,
2/14/2025 23:54:31.400,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,ON,
2/14/2025 23:54:31.400,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,ON,
2/14/2025 23:54:31.900,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,ON,
2/14/2025 23:54:31.500,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,ON,
2/14/2025 23:54:31.000,01,EVENT_SCM1B,OFFNRM,OK,J 00,,OFF,
2/14/2025 23:54:31.400,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,ON,
2/14/2025 23:54:31.200,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,ON,
2/14/2025 23:54:31.900,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,ON,
2/14/2025 23:54:31.900,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,ON,
2/14/2025 23:54:31.900,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,ON,
2/14/2025 23:54:31.900,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,ON,
2/14/2025 23:54:31.300,1300,RECTRANS,End,,J 00,SCM,,
2/14/2025 23:54:31.100,1300,RECTRANS,State Change,,J 00,SCM,Complete,
2/14/2025 23:53:25.129,1300,FIC1316A,CHANGE,,,PIDA.SP,130,m3/h
2/14/2025 23:53:22.970,1300,FIC1316A,CHANGE,,,PIDA.MODE,AUTO,
2/14/2025 23:48:24.443,1500,PIC1511,CHANGE,,,PIDA.SP,-40,mmH2O
2/14/2025 23:48:08.648,1500,HC1502,CHANGE,,,AUTOMANA.OP,44,%
2/14/2025 23:48:07.038,1500,HC1502,CHANGE,,,AUTOMANA.OP,43,%
2/14/2025 23:47:19.300,1500,TI1505,PVLOW,OK,L 00,TW1501 MIDDLE,73.5161,DegC
