Date/Time of Report: 3/17/2025 12:27:10,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/16/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/16/2025 23:59:43.500,1400,TIC1401,PVLOW,OK,L 00,VE1401,32.033,DegC
1/16/2025 23:59:00.456,8200,PI8114,PVLOW,ACK,,LOW PRESSURE NITROGEN,,
1/16/2025 23:58:42.200,1400,LIC1401,PVHIGH,OK,L 00,VE1401,0.39022,m
1/16/2025 23:58:39.600,8200,PI8114,PVLOW,,L 00,LOW PRESSURE NITROGEN,4.49397,Kg/cm2G
1/16/2025 23:58:30.000,02,CI8101,PVHIGH,OK,L 00,CONDUCTIVITY OF POLISHER,0.972574,us/cm
1/16/2025 23:58:12.736,1300,ALMMNG4,OFFNRM,UNSHELVE,,FIC1404 PV LO ALARM,ON,
1/16/2025 23:57:47.100,1300,LI1301,BAD PV,OK,J 00,FL1301,0,m
1/16/2025 23:57:24.902,02,CI8101,PVHIGH,ACK,,CONDUCTIVITY OF POLISHER,,
1/16/2025 23:57:14.000,01,EVENT_SCM2B,OFFNRM,OK,J 00,,OFF,
1/16/2025 23:57:14.800,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,
1/16/2025 23:57:12.100,01,EIP0330R,OFFNRM,,J 00,BPO031 B REPORT REQUEST,ON,
1/16/2025 23:56:37.139,1400,LIC1401,PVHIGH,ACK,,VE1401,,
1/16/2025 23:56:31.300,1400,LIC1401,PVHIGH,,L 00,VE1401,0.435133,m
1/16/2025 23:56:20.700,02,CI8101,PVHIGH,,L 00,CONDUCTIVITY OF POLISHER,1.78145,us/cm
1/16/2025 23:55:58.800,01,EIP0331R,OFFNRM,,J 00,BPO032 B REPORT REQUEST,ON,
1/16/2025 23:55:31.400,1300,FG1324B,PVLOLO,,J 00,CH2 LINE FPW FLOW,0.215009,
1/16/2025 23:55:31.300,1300,FG1324B,PVLOW,,J 00,CH2 LINE FPW FLOW,0.215009,
1/16/2025 23:54:59.700,1300,LI1301,BAD PV,,J 00,FL1301,,m
1/16/2025 23:54:19.800,8200,PI8114,PVLOW,OK,L 00,LOW PRESSURE NITROGEN,4.6005,Kg/cm2G
1/16/2025 23:53:44.700,1300,TIC1301B,DEVLOW,,J 00,RE1301B,-1.01138,DegC
1/16/2025 23:53:31.000,1700,TI1701,PVHIGH,OK,L 00,RF1701 DELIVERY,7.9968,DegC
1/16/2025 23:53:02.400,8800,PIC8109,PVLOW,ACK,,BOILER STEAM HEADER,,
1/16/2025 23:52:22.900,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,
1/16/2025 23:52:20.900,01,EVENT_SCM2B,OFFNRM,OK,J 00,,OFF,
1/16/2025 23:52:18.900,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,
1/16/2025 23:52:18.000,1300,FILWASH_B,State Change,,J 00,SCM,Running,
1/16/2025 23:52:18.200,1300,FILWASH_B,Start,,J 00,SCM,CHILD,
1/16/2025 23:52:17.000,1300,POLYREC_B,State Change,,J 00,SCM,Running,
1/16/2025 23:52:17.500,1300,POLYREC_B,Start,,J 00,SCM,CHILD,
1/16/2025 23:52:17.800,01,OP_SUPER_B,Start of Control,,J 00,FILWASH_B;$330013f208bffd70-0005;FILWASH_B,Idle;1;1;1,
1/16/2025 23:52:17.500,01,OP_SUPER_B,Acquire,,J 00,FILWASH_B;$330013f208bffd70-0005,SYSTEM:SCM;1,
1/16/2025 23:52:17.800,01,OP_SUPER_B,Start of Control,,J 00,POLYREC_B;$330013f208bffd70-0005;POLYREC_B,Idle;1;1;1,
1/16/2025 23:52:17.600,01,OP_SUPER_B,Acquire,,J 00,POLYREC_B;$330013f208bffd70-0005,SYSTEM:SCM;1,
1/16/2025 23:52:17.100,01,OP_SUPER_B,Release,,J 00,PRERECOV_B;$330013f208bffd70-0005,SYSTEM:SCM;1,
1/16/2025 23:52:17.700,01,OP_SUPER_B,End of Control,,J 00,PRERECOV_B;$330013f208bffd70-0005,Idle;1;1;1,
1/16/2025 23:52:16.400,1300,PRERECOV_B,State Change,,J 00,SCM,Idle,
1/16/2025 23:52:16.400,01,OP_SUPER_B,Release,,J 00,DISCHRGE_B;$330013f208bffd70-0005,SYSTEM:SCM;1,
1/16/2025 23:52:16.000,01,OP_SUPER_B,End of Control,,J 00,DISCHRGE_B;$330013f208bffd70-0005,Idle;1;1;1,
1/16/2025 23:52:15.100,1300,DISCHRGE_B,State Change,,J 00,SCM,Idle,
1/16/2025 23:52:15.800,1300,PRERECOV_B,End,,J 00,SCM,,
1/16/2025 23:52:15.700,1300,PRERECOV_B,State Change,,J 00,SCM,Complete,
1/16/2025 23:52:14.000,1300,DISCHRGE_B,End,,J 00,SCM,,
1/16/2025 23:52:14.900,1300,DISCHRGE_B,State Change,,J 00,SCM,Complete,
1/16/2025 23:52:13.900,1300,TIC1301B,DEVHI,OK,L 00,RE1301B,-0.010032,DegC
1/16/2025 23:46:24.500,1400,LI1403,PVLOW,OK,L 00,VE1403,1.03129,m
1/16/2025 23:46:08.800,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.0733,amp
1/16/2025 23:45:53.877,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
1/16/2025 23:45:00.300,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_A,
1/16/2025 23:44:53.900,8800,PIC8109,PVLOW,,L 00,BOILER STEAM HEADER,8.19837,kg/cm2G
1/16/2025 23:44:46.800,1300,TIC1301B,PVHIGH,OK,L 00,RE1301B,60.0889,DegC
1/16/2025 23:44:38.043,1800,LIC1803,PVLOLO,ACK,,VE1803,,
1/16/2025 23:44:33.100,1800,LIC1803,PVLOLO,OK,L 00,VE1803,0.274606,m
1/16/2025 23:44:31.200,1800,LIC1803,PVLOLO,,L 00,VE1803,0.157788,m
1/16/2025 23:44:00.984,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level,Oper,
1/16/2025 23:44:00.984,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level (IKB Key Switch),View Only,
1/16/2025 23:43:57.571,1500,SLYTNK_B,CHANGE,,,DATA.R85.Value,6.9,
1/16/2025 23:43:50.522,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level,Engr,
1/16/2025 23:43:50.522,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level (IKB Key Switch),Engr,
1/16/2025 23:43:22.820,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,
