Date/Time of Report: 3/17/2025 12:02:38,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/19/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/19/2025 23:59:47.260,1400,LIC1401,ALARM,ACK PNT,,VE1401,,
1/19/2025 23:59:47.260,1400,LIC1401,PVHIGH,ACK,,VE1401,,
1/19/2025 23:59:46.900,1400,LIC1401,PVHIGH,OK,L 00,VE1401,0.3,m
1/19/2025 23:59:46.824,1400,LIC1401,CHANGE,,,DACA.PV,0.3,m
1/19/2025 23:59:46.500,1500,PIC1511,PVHIGH,,L 00,DR1501 TOP,26.4453,mmH2O
1/19/2025 23:59:35.300,1500,PI1513,PVLOW,OK,L 00,DR1501 INSIDE,383.926,mmH2O
1/19/2025 23:59:34.300,1500,PI1513,PVLOLO,OK,H 00,DR1501 INSIDE,365.608,mmH2O
1/19/2025 23:59:32.107,1400,LIC1401,CHANGE,,,daca.pvsource,MAN,
1/19/2025 23:59:22.500,1300,TIC1301B,DEVLOW,,J 00,RE1301B,-1.00283,DegC
1/19/2025 23:59:20.100,1400,LIC1401,PVHIGH,,L 00,VE1401,0.495397,m
1/19/2025 23:59:00.073,1400,XSV1401,CHANGE,,,devctla.gop,S1,
1/19/2025 23:58:59.205,1400,XSV1401,CHANGE,,,Devctla.mode,MAN,
1/19/2025 23:58:57.731,1400,XSV1404,CHANGE,,,devctla.gop,S1,
1/19/2025 23:58:57.331,1400,XSV1404,CHANGE,,,Devctla.mode,MAN,
1/19/2025 23:58:55.240,1400,CO1401,CHANGE,,,devctla.gop,S1,
1/19/2025 23:58:53.766,1400,CO1401,CHANGE,,,Devctla.mode,MAN,
1/19/2025 23:58:40.000,1500,TI1517,PVHIGH,ACK,,DR1501 INSIDE,,
1/19/2025 23:58:32.400,1500,TI1517,PVHIGH,,L 00,DR1501 INSIDE,68.0165,DegC
1/19/2025 23:58:10.400,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,
1/19/2025 23:58:08.300,01,EVENT_SCM2B,OFFNRM,OK,J 00,,OFF,
1/19/2025 23:58:06.400,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,
1/19/2025 23:58:05.300,1300,FILWASH_B,State Change,,J 00,SCM,Running,
1/19/2025 23:58:05.600,1300,FILWASH_B,Start,,J 00,SCM,CHILD,
1/19/2025 23:58:05.600,1300,POLYREC_B,State Change,,J 00,SCM,Running,
1/19/2025 23:58:05.100,1300,POLYREC_B,Start,,J 00,SCM,CHILD,
1/19/2025 23:58:05.300,01,OP_SUPER_B,Start of Control,,J 00,FILWASH_B;$330013f20a6f0456-0005;FILWASH_B,Idle;1;1;1,
1/19/2025 23:58:05.200,01,OP_SUPER_B,Acquire,,J 00,FILWASH_B;$330013f20a6f0456-0005,SYSTEM:SCM;1,
1/19/2025 23:58:05.500,01,OP_SUPER_B,Start of Control,,J 00,POLYREC_B;$330013f20a6f0456-0005;POLYREC_B,Idle;1;1;1,
