Date/Time of Report: 3/17/2025 12:35:45,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/2/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/2/2025 23:59:56.752,1300,XSV1324A,CHANGE,,,devctla.gop,S0,
1/2/2025 23:59:18.400,1300,XSV1324A,CHANGE,,,devctla.gop,S1,
1/2/2025 23:59:00.955,8100,AI_PH10,PVLOLO,ACK,,EFFULUENT CHANEL OLD W/S,,
1/2/2025 23:58:42.100,8100,AI_PH10,PVLOLO,,H 00,EFFULUENT CHANEL OLD W/S,6.17373,pH
1/2/2025 23:56:29.390,1300,FQC1324A,CHANGE,,,pida.sp,2408,l/h
1/2/2025 23:56:27.799,1300,FQC1324A,CHANGE,,,pida.sp,2358,l/h
1/2/2025 23:56:26.904,1300,FQC1324A,CHANGE,,,pida.sp,2308,l/h
1/2/2025 23:56:03.461,1300,XSV1324A,CHANGE,,,devctla.gop,S0,
1/2/2025 23:55:49.100,8100,AI_PH10,PVHIHI,OK,H 00,EFFULUENT CHANEL OLD W/S,8.6283,pH
1/2/2025 23:55:04.160,1300,XSV1324A,CHANGE,,,devctla.gop,S1,
1/2/2025 23:54:36.602,1300,FIC1316A,CHANGE,,,pida.mode,AUTO,
1/2/2025 23:51:55.400,1300,TIC1301A,DEVLOW,,J 00,RE1301A,-1.00548,DegC
1/2/2025 23:50:29.700,Controllers,C300_03,DIAG,OK,H 15,Not Using Configured Time Source,,
1/2/2025 23:50:29.700,Controllers,C300_03,DIAG,OK,H 15,SNTP Failed,,
1/2/2025 23:50:29.600,Controllers,C300_03,DIAG,,J 00,Time Source Changed,SNTP,
1/2/2025 23:50:28.700,Controllers,C300_01,DIAG,OK,H 15,Not Using Configured Time Source,,
1/2/2025 23:50:28.500,Controllers,C300_01,DIAG,OK,H 15,SNTP Failed,,
1/2/2025 23:50:28.500,Controllers,C300_01,DIAG,,J 00,Time Source Changed,SNTP,
1/2/2025 23:50:06.100,Controllers,C300_02,DIAG,OK,H 15,Not Using Configured Time Source,,
1/2/2025 23:50:06.000,Controllers,C300_02,DIAG,OK,H 15,SNTP Failed,,
1/2/2025 23:50:06.000,Controllers,C300_02,DIAG,,J 00,Time Source Changed,SNTP,
1/2/2025 23:49:54.800,Controllers,C300_04,DIAG,OK,H 15,Not Using Configured Time Source,,
1/2/2025 23:49:54.200,Controllers,C300_04,DIAG,OK,H 15,SNTP Failed,,
1/2/2025 23:49:54.200,Controllers,C300_04,DIAG,,J 00,Time Source Changed,SNTP,
1/2/2025 23:49:37.600,Controllers,C300_05,DIAG,OK,H 15,Not Using Configured Time Source,,
1/2/2025 23:49:37.500,Controllers,C300_05,DIAG,OK,H 15,SNTP Failed,,
1/2/2025 23:49:37.400,Controllers,C300_05,DIAG,,J 00,Time Source Changed,SNTP,
1/2/2025 23:49:29.668,1300,TIC1301A,CHANGE,,,pida.op,12,%
1/2/2025 23:49:16.749,8800,XANG401,OFFNRM,ACK,,MCC (NG401),,
1/2/2025 23:49:12.079,8600,PT8602,PVLOW,ACK,,LIVE WATER,,
1/2/2025 23:49:09.490,8700,AI8102,PVHIHI,ACK,,PT8705 PH,,
1/2/2025 23:49:05.662,8100,AI_PH10,PVHIHI,ACK,,EFFULUENT CHANEL OLD W/S,,
1/2/2025 23:47:48.903,Controllers,C300_01,DIAG,ACK,,Not Using Configured Time Source,,
1/2/2025 23:47:47.217,Controllers,C300_03,DIAG,ACK,,Not Using Configured Time Source,,
1/2/2025 23:47:40.686,1300,TIC1301A,CHANGE,,,pida.op,10,%
1/2/2025 23:47:33.131,1300,TIC1301A,CHANGE,,,pida.mode,MAN,
1/2/2025 23:47:29.200,Controllers,C300_03,DIAG,,H 15,Not Using Configured Time Source,,
1/2/2025 23:47:29.100,Controllers,C300_03,DIAG,,J 00,Time Source Changed,CDA,
1/2/2025 23:47:28.600,Controllers,C300_01,DIAG,,H 15,Not Using Configured Time Source,,
1/2/2025 23:47:28.600,Controllers,C300_01,DIAG,,J 00,Time Source Changed,CDA,
1/2/2025 23:47:24.785,Controllers,C300_01,DIAG,ACK,,SNTP Failed,,
1/2/2025 23:47:22.615,Controllers,C300_03,DIAG,ACK,,SNTP Failed,,
1/2/2025 23:47:20.442,Controllers,C300_05,DIAG,ACK,,Not Using Configured Time Source,,
1/2/2025 23:47:17.614,Controllers,C300_04,DIAG,ACK,,Not Using Configured Time Source,,
1/2/2025 23:47:15.384,Controllers,C300_02,DIAG,ACK,,Not Using Configured Time Source,,
1/2/2025 23:47:06.800,Controllers,C300_02,DIAG,,H 15,Not Using Configured Time Source,,
1/2/2025 23:47:06.700,Controllers,C300_02,DIAG,,J 00,Time Source Changed,CDA,
1/2/2025 23:46:56.600,Controllers,C300_04,DIAG,,H 15,Not Using Configured Time Source,,
1/2/2025 23:46:56.500,Controllers,C300_04,DIAG,,J 00,Time Source Changed,CDA,
1/2/2025 23:46:39.300,Controllers,C300_05,DIAG,,H 15,Not Using Configured Time Source,,
1/2/2025 23:46:39.200,Controllers,C300_05,DIAG,,J 00,Time Source Changed,CDA,
1/2/2025 23:46:29.800,Controllers,C300_03,DIAG,,H 15,SNTP Failed,,
1/2/2025 23:46:28.700,Controllers,C300_01,DIAG,,H 15,SNTP Failed,,
1/2/2025 23:46:09.700,Controllers,C300_05,DIAG,ACK,,SNTP Failed,,
1/2/2025 23:46:08.347,Controllers,C300_02,DIAG,ACK,,SNTP Failed,,
1/2/2025 23:46:06.000,Controllers,C300_02,DIAG,,H 15,SNTP Failed,,
1/2/2025 23:46:05.904,Controllers,C300_04,DIAG,ACK,,SNTP Failed,,
1/2/2025 23:45:54.400,Controllers,C300_04,DIAG,,H 15,SNTP Failed,,
1/2/2025 23:45:37.600,Controllers,C300_05,DIAG,,H 15,SNTP Failed,,
1/2/2025 23:45:20.907,SERVER_PVC,,Demand,,,CSV export in progress...,,
1/2/2025 23:45:15.142,SERVER_PVC,,Demand,,,CSV export in progress...,,
1/2/2025 23:45:13.495,SERVER_PVC,,Demand,,,CSV export in progress...,,
1/2/2025 23:42:59.208,1300,FIC1316A,CHANGE,,,pida.mode,NORMAL,
1/2/2025 23:37:20.045,SERVER_PVC,File Replication,REPLICATION,,J 00,Filerep #6 replicating.,,
1/2/2025 23:37:14.300,01,PR_POLY,RecipeRemoval,,J 00,PR_POLY,,
1/2/2025 23:37:14.100,01,PR_POLY,State Change,,J 00,RCM,Idle,
1/2/2025 23:37:13.800,01,CM_RECIPE,ChOfSt,,J 00,POLY B IS RUNNING,STOP,
1/2/2025 23:37:13.500,01,PR_POLY,BatchEnd,,J 00,Master Recipe Procedure,0125B14,
1/2/2025 23:37:13.500,01,PR_POLY,End,,J 00,RCM,,
1/2/2025 23:37:13.400,01,PR_POLY,State Change,,J 00,RCM,Complete,
1/2/2025 23:37:12.000,01,PR_POLY,Release,,J 00,UP_RECOVERY,SYSTEM:MASTERRECIPE;1,
1/2/2025 23:37:12.200,01,PR_POLY,End of Control,,J 00,UP_RECOVERY,Idle;1;1;1,
1/2/2025 23:37:11.700,01,UP_RECOVERY,RecipeRemoval,,J 00,UP_RECOVERY;$330613f251d06323-0015,,
1/2/2025 23:37:11.500,01,UP_RECOVERY,State Change,,J 00,RCM;$330613f251d06323-0015,Idle,
1/2/2025 23:37:10.000,01,UP_RECOVERY,End,,J 00,RCM;$330613f251d06323-0015,,
1/2/2025 23:37:10.900,01,UP_RECOVERY,State Change,,J 00,RCM;$330613f251d06323-0015,Complete,
1/2/2025 23:37:10.600,01,UP_RECOVERY,Release,,J 00,OP_RECTRANS;$330613f251d06323-0015,SYSTEM:MASTERRECIPE;1,
1/2/2025 23:37:10.800,01,UP_RECOVERY,End of Control,,J 00,OP_RECTRANS;$330613f251d06323-0015,Idle;1;1;1,
1/2/2025 23:37:10.900,01,OP_RECTRANS,RecipeRemoval,,J 00,OP_RECTRANS;$330013f200f6e568-0008,,
1/2/2025 23:37:10.800,01,OP_RECTRANS,State Change,,J 00,RCM;$330013f200f6e568-0008,Idle,
1/2/2025 23:37:09.300,01,OP_RECTRANS,End,,J 00,RCM;$330013f200f6e568-0008,,
1/2/2025 23:37:09.300,01,OP_RECTRANS,State Change,,J 00,RCM;$330013f200f6e568-0008,Complete,
1/2/2025 23:37:09.100,01,OP_RECTRANS,Release,,J 00,RECTRANS;$330013f200f6e568-0008,SYSTEM:SCM;1,
