Date/Time of Report: 3/17/2025 10:56:09,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 3/15/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/15/2025 23:59:52.700,1500,TI1516,PVHIGH,OK,L 00,DR1501 INSIDE,66.4708,DegC
3/15/2025 23:57:38.119,1100,LI1106,CHANGE,,,daca.pvsource,AUTO,
3/15/2025 23:56:55.768,1500,EI1504B2,PVHIGH,ACK,,CE1501B CURRENT,,
3/15/2025 23:56:35.200,1500,EI1504B2,PVHIGH,OK,L 00,CE1501B CURRENT,38.222,amp
3/15/2025 23:56:34.000,1500,EI1504B2,PVHIGH,,L 00,CE1501B CURRENT,39.1428,amp
3/15/2025 23:55:52.100,1500,TI1517,PVHIGH,OK,L 00,DR1501 INSIDE,66.4916,DegC
3/15/2025 23:55:09.500,01,EVENT_SCM1,ChOfSt,,J 00,RDYINIT_T1,OFF,
3/15/2025 23:55:08.946,1300,RDYINIT_CM,MESSAGE,CNF,,CHARGE CATALYST TO CAT TANK & FINISH,,
3/15/2025 23:55:06.989,1300,RDYINIT_CM,MESSAGE,ACK,,CHARGE CATALYST TO CAT TANK & FINISH,,
3/15/2025 23:54:59.400,1300,RDYINIT_CM,CONFIRMABLE MESSAGE,,,CHARGE CATALYST TO CAT TANK & FINISH,,
3/15/2025 23:54:56.300,1300,PLYPRSDEVALB,OFFNRM,OK,L 00,POLY-B PRESS DEVIAT. AL,OFF,
3/15/2025 23:54:44.100,1300,RDYINIT,State Change,,J 00,SCM,Running,
3/15/2025 23:54:44.500,1300,RDYINIT,Start,,J 00,SCM,CHILD,
3/15/2025 23:54:44.900,01,OP_RDYINIT,State Change,,J 00,RCM;$330013f229817d5f-0004,Running,
3/15/2025 23:54:44.400,01,OP_RDYINIT,Start of Control,,J 00,RDYINIT;$330013f229817d5f-0004;RDYINIT,Idle;1;1;1,
3/15/2025 23:54:44.600,01,OP_RDYINIT,Acquire,,J 00,RDYINIT;$330013f229817d5f-0004,SYSTEM:SCM;1,
3/15/2025 23:54:44.000,01,OP_RDYINIT,Start,,J 00,RCM;$330013f229817d5f-0004;$ACTIVITY_330013f229817d60,CHILD,
3/15/2025 23:54:42.400,01,UP_READY,State Change,,J 00,RCM;$330513f255e12200-0020,Running,
3/15/2025 23:54:42.100,01,UP_READY,Start of Control,,J 00,OP_RDYINIT;$330513f255e12200-0020;OP_RDYINIT,Idle;1;1;1,
3/15/2025 23:54:42.400,01,UP_READY,Acquire,,J 00,OP_RDYINIT;$330513f255e12200-0020,SYSTEM:MASTERRECIPE;1,
3/15/2025 23:54:42.900,01,UP_READY,Start,,J 00,RCM;$330513f255e12200-0020;$ACTIVITY_330013f229817d5f,CHILD,
3/15/2025 23:54:41.700,01,PR_POLY,Start of Control,,J 00,UP_READY;;UP_READY,Idle;1;1;1,
3/15/2025 23:54:41.000,01,PR_POLY,Acquire,,J 00,UP_READY,SYSTEM:MASTERRECIPE;1,
3/15/2025 23:54:35.900,01,PR_POLY,State Change,,J 00,RCM,Running,
3/15/2025 23:54:35.700,01,PR_POLY,Start,,J 00,RCM;;$ACTIVITY_330513f255e12200,,
3/15/2025 23:54:35.700,01,PR_POLY,BatchCreation,,J 00,Master Recipe Procedure,0325B90,
3/15/2025 23:54:35.031,01,PR_POLY,CHANGE,,,ACTCOMMAND,Start,
3/15/2025 23:54:34.774,SERVER_PVC,File Replication,REPLICATION,,J 00,Filerep #6 replicating.,,
3/15/2025 23:54:30.745,01,PR_POLY,CHANGE,,,No reference batch selected,,
3/15/2025 23:54:27.731,01,PR_POLY,CHANGE,,,Created Activity,,
3/15/2025 23:53:46.351,1100,LI1106,CHANGE,,,DACA.PV,4.6,m
3/15/2025 23:53:41.279,1100,LI1106,CHANGE,,,daca.pvsource,MAN,
3/15/2025 23:52:26.503,02,CI8102,PVHIGH,ACK,,CONDUCTIVITY OF DEMINER',,
3/15/2025 23:52:23.865,02,CI8102,BAD PV,ACK,,CONDUCTIVITY OF DEMINER',,
3/15/2025 23:50:58.500,1400,LIC1402,PVHIGH,OK,L 00,VE1402,0.4,m
3/15/2025 23:50:58.936,1400,LIC1402,CHANGE,,,DACA.PV,0.4,m
3/15/2025 23:50:37.442,1400,LIC1402,CHANGE,,,daca.pvsource,MAN,
3/15/2025 23:50:30.919,1400,LIC1402,PVHIGH,ACK,,VE1402,,
3/15/2025 23:50:24.500,1400,LIC1402,PVHIGH,,L 00,VE1402,0.430198,m
3/15/2025 23:49:40.769,1300,LI1301,CHANGE,,,daca.pvsource,AUTO,
3/15/2025 23:49:28.600,01,EIP0325R,OFFNRM,,J 00,BPO026 B REPORT REQUEST,ON,
3/15/2025 23:48:49.729,1700,TI1701,PVHIGH,ACK,,RF1701 DELIVERY,,
3/15/2025 23:48:44.400,1700,TI1701,PVHIGH,,L 00,RF1701 DELIVERY,9.00223,DegC
3/15/2025 23:46:39.300,1600,PI1601,PVLOW,OK,L 00,HE1601 OUTLET,0.532929,kg/cm2G
3/15/2025 23:46:38.500,1600,PI1601,PVLOLO,OK,J 00,HE1601 OUTLET,0.324153,kg/cm2G
3/15/2025 23:46:37.500,1600,PI1601,PVLOLO,,J 00,HE1601 OUTLET,0.213195,kg/cm2G
3/15/2025 23:46:37.216,1600,PI1601,PVLOW,ACK,,HE1601 OUTLET,,
3/15/2025 23:46:30.800,1600,PI1601,PVLOW,,L 00,HE1601 OUTLET,0.368285,kg/cm2G
3/15/2025 23:46:14.000,1600,PNEUMOIS,State Change,,J 00,SCM,Running,
3/15/2025 23:46:14.400,1600,PNEUMOIS,Start,,J 00,SCM,,
3/15/2025 23:45:44.400,1600,PNEUMOIS,State Change,,J 00,SCM,Idle,
3/15/2025 23:45:43.100,1600,PNEUMOIS,End,,J 00,SCM,,
3/15/2025 23:45:43.100,1600,PNEUMOIS,State Change,,J 00,SCM,Complete,
3/15/2025 23:45:15.520,1600,LA1652H,CHANGE,,,ALARM.PVFL,ON,
3/15/2025 23:45:10.048,1400,FIC1405,CHANGE,,,PIDA.SP,13200,kg/h
3/15/2025 23:45:03.598,1400,FIC1405,CHANGE,,,PIDA.SP,13000,kg/h
3/15/2025 23:45:03.484,1400,FIC1405,CHANGE,,,PIDA.SP,12800,kg/h
3/15/2025 23:45:03.965,1400,FIC1405,CHANGE,,,PIDA.SP,12600,kg/h
3/15/2025 23:45:02.893,1400,FIC1405,CHANGE,,,PIDA.SP,12400,kg/h
3/15/2025 23:45:02.560,1400,FIC1405,CHANGE,,,PIDA.SP,12200,kg/h
3/15/2025 23:45:00.922,1600,PNEUMA,CHANGE,,,DATA.FL5.VALUE,ON,
3/15/2025 23:45:00.030,1400,FIC1405,CHANGE,,,pida.mode,AUTO,
3/15/2025 23:44:56.198,1600,PNEUMA,CHANGE,,,DATA.FL3.VALUE,OFF,
3/15/2025 23:42:55.851,1400,TIC1401,PVLOW,ACK,,VE1401,,
3/15/2025 23:42:49.400,1400,TIC1401,PVLOW,,L 00,VE1401,29.7945,DegC
3/15/2025 23:42:14.500,1400,TIC1402,PVLOW,OK,L 00,VE1402,31.0225,DegC
3/15/2025 23:42:07.800,1400,LIC1402,PVHIGH,OK,L 00,VE1402,0.424286,m
3/15/2025 23:41:25.826,1400,LIC1402,PVHIGH,ACK,,VE1402,,
