Date/Time of Report: 3/17/2025 12:34:50,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/4/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/4/2025 23:53:12.694,1400,TIC1402,PVLOW,ACK,,VE1402,,
1/4/2025 23:53:02.862,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
1/4/2025 23:52:44.600,1400,TIC1402,PVLOW,,L 00,VE1402,29.9618,DegC
1/4/2025 23:51:58.938,1300,FIC1316B,CHANGE,,,pida.mode,NORMAL,
1/4/2025 23:51:47.447,1300,POLY_B_CM,MESSAGE,ACK,,POLY-B DEPRESS PLEASE START NEXT BATCH,,
1/4/2025 23:51:44.600,01,OP_SUPER_B,Release,,J 00,INERT_B;$330013f20207ea09-0005,SYSTEM:SCM;1,
1/4/2025 23:51:44.200,01,OP_SUPER_B,End of Control,,J 00,INERT_B;$330013f20207ea09-0005,Idle;1;1;1,
1/4/2025 23:51:44.300,1300,INERT_B,State Change,,J 00,SCM,Idle,
1/4/2025 23:51:43.900,1300,INERT_B,End,,J 00,SCM,,
1/4/2025 23:51:43.900,1300,INERT_B,State Change,,J 00,SCM,Complete,
1/4/2025 23:51:41.100,1300,POLY_B_CM,INFORMATION MESSAGE,,,POLY-B DEPRESS PLEASE START NEXT BATCH,,
1/4/2025 23:49:54.318,1300,FIC1316B,CHANGE,,,pida.modeattr,PROGRAM,
1/4/2025 23:49:48.652,1300,FIC1316B,CHANGE,,,pida.mode,AUTO,
1/4/2025 23:49:47.891,1300,FIC1316B,CHANGE,,,pida.mode,NORMAL,
1/4/2025 23:49:41.751,1300,FIC1316B,CHANGE,,,PIDA.SP,230,m3/h
1/4/2025 23:49:38.332,1300,FIC1316B,CHANGE,,,pida.mode,AUTO,
1/4/2025 23:49:34.100,1500,LI1501,PVLOLO,OK,L 00,SLURRY LEVEL,5.20389,m
1/4/2025 23:49:32.017,1300,FIC1316B,CHANGE,,,pida.mode,AUTO,
1/4/2025 23:47:21.200,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,OFF,
1/4/2025 23:47:21.500,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,OFF,
1/4/2025 23:47:21.400,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,OFF,
1/4/2025 23:47:21.300,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,OFF,
1/4/2025 23:47:21.200,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,OFF,
1/4/2025 23:47:21.000,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,OFF,
1/4/2025 23:47:21.900,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,OFF,
1/4/2025 23:47:21.800,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,OFF,
1/4/2025 23:47:20.300,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,OFF,
1/4/2025 23:47:20.800,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,OFF,
1/4/2025 23:47:20.100,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,
1/4/2025 23:47:20.000,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,OFF,
