Date/Time of Report: 3/17/2025 11:00:03,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 2/23/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/23/2025 23:57:46.332,1200,PU1205,CHANGE,,,devctla.gop,S0,
2/23/2025 23:57:41.275,1300,XSV1335,CHANGE,,,devctla.gop,S0,
2/23/2025 23:57:36.368,1300,XSV1314A,CHANGE,,,devctla.gop,S0,
2/23/2025 23:55:23.115,1300,XSV1348A,CHANGE,,,devctla.gop,S0,
2/23/2025 23:55:19.192,1300,XSV1314A,CHANGE,,,devctla.gop,S1,
2/23/2025 23:55:17.930,1300,XSV1314A,CHANGE,,,devctla.modeattr,OPERATOR,
2/23/2025 23:55:01.800,1400,FIC1401,PVLOLO,OK,J 00,CO1401 SEAL,7.56053,m3/h
2/23/2025 23:55:01.700,1400,FIC1401,PVLOW,OK,J 00,CO1401 SEAL,7.56053,m3/h
2/23/2025 23:54:47.000,1400,FIC1401,PVLOLO,,J 00,CO1401 SEAL,2.72475,m3/h
2/23/2025 23:54:47.000,1400,FIC1401,PVLOW,,J 00,CO1401 SEAL,2.72475,m3/h
2/23/2025 23:53:57.700,1400,FI1406,PVLOW,OK,H 00,PU1403 MIN FLOW,628.887,kg/Hr
2/23/2025 23:53:47.184,1400,FI1406,BAD PV,ACK,,PU1403 MIN FLOW,,
2/23/2025 23:53:46.200,1400,FI1406,BAD PV,OK,L 00,PU1403 MIN FLOW,-56.1608,kg/Hr
2/23/2025 23:53:45.663,1400,FI1406,PVLOW,ACK,,PU1403 MIN FLOW,,
2/23/2025 23:53:44.100,1400,FI1406,PVLOW,,H 00,PU1403 MIN FLOW,,kg/Hr
2/23/2025 23:53:36.800,1400,FI1406,BAD PV,,L 00,PU1403 MIN FLOW,,kg/Hr
2/23/2025 23:52:58.367,1300,XSV1334,CHANGE,,,devctla.gop,S0,
2/23/2025 23:52:55.253,1300,XSV1335,CHANGE,,,devctla.gop,S1,
2/23/2025 23:52:51.310,1300,XSV1335,CHANGE,,,devctla.gop,S0,
2/23/2025 23:52:39.700,1900,FI1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
2/23/2025 23:52:27.966,1300,XSV1335,CHANGE,,,devctla.gop,S1,
2/23/2025 23:52:22.805,1200,PU1205,CHANGE,,,devctla.gop,S1,
2/23/2025 23:52:22.255,1500,EI1505,PVLOW,ACK,,BL1501 CURRENT,,
2/23/2025 23:52:21.714,1200,PU1205,CHANGE,,,devctla.modeattr,OPERATOR,
2/23/2025 23:52:16.108,1300,PU1308,CHANGE,,,devctla.gop,S0,
2/23/2025 23:52:13.900,1500,EI1505,PVLOW,OK,L 00,BL1501 CURRENT,118.125,amp
2/23/2025 23:52:12.100,1500,PI1512,PVLOW,,J 00,DR1501 INSIDE,250.713,mmH2O
2/23/2025 23:52:09.100,1900,FT1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
2/23/2025 23:51:57.694,1300,XSV1333A,CHANGE,,,devctla.gop,S1,
2/23/2025 23:51:55.304,1300,XSV1333A,CHANGE,,,devctla.modeattr,OPERATOR,
2/23/2025 23:51:51.123,1300,XSV1348A,CHANGE,,,devctla.gop,S1,
2/23/2025 23:51:50.247,1300,XSV1348A,CHANGE,,,devctla.modeattr,OPERATOR,
2/23/2025 23:51:39.057,1300,XSV1334,CHANGE,,,devctla.gop,S1,
2/23/2025 23:51:37.226,1300,XSV1334,CHANGE,,,devctla.modeattr,OPERATOR,
2/23/2025 23:51:31.500,1500,EI1505,PVLOW,,L 00,BL1501 CURRENT,111.74,amp
2/23/2025 23:51:30.388,1300,PU1308,CHANGE,,,devctla.gop,S1,
2/23/2025 23:51:28.345,1300,PU1308,CHANGE,,,devctla.modeattr,OPERATOR,
2/23/2025 23:51:15.000,1900,FI1901B,BAD PV,OK,J 00,STEAM HEADER FROM BOILER,6441.45,kg/h
2/23/2025 23:51:07.000,1300,RECHEAT,State Change,,J 00,SCM,Running,
2/23/2025 23:51:07.600,1300,RECHEAT,Start,,J 00,SCM,,
2/23/2025 23:51:06.100,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,OFF,
2/23/2025 23:51:06.100,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,OFF,
2/23/2025 23:51:06.200,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,OFF,
2/23/2025 23:51:06.100,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,OFF,
2/23/2025 23:51:06.600,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,OFF,
2/23/2025 23:51:06.000,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,
2/23/2025 23:51:06.700,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,OFF,
2/23/2025 23:51:06.900,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,OFF,
2/23/2025 23:51:06.900,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,OFF,
2/23/2025 23:51:06.000,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,OFF,
2/23/2025 23:51:06.200,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,OFF,
2/23/2025 23:51:06.200,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,OFF,
2/23/2025 23:51:06.700,01,OP_NASH1,Phase State Change,,J 00,NASH1;$330013f21e41592d-0005,ProcState,
2/23/2025 23:51:05.600,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,OFF,
2/23/2025 23:51:05.200,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,OFF,
2/23/2025 23:51:05.100,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,OFF,
2/23/2025 23:51:05.000,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,OFF,
2/23/2025 23:51:05.800,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,OFF,
2/23/2025 23:51:05.000,1400,NASH1,State Change,,J 00,SCM,Running,
2/23/2025 23:51:05.600,1400,NASH1,Start,,J 00,SCM,CHILD,
2/23/2025 23:51:05.100,01,OP_NASH1,State Change,,J 00,RCM;$330013f21e41592d-0005,Running,
2/23/2025 23:51:05.000,01,OP_NASH1,Phase State Change,,J 00,NASH1;$330013f21e41592d-0005,ProcExec,
2/23/2025 23:51:05.700,01,OP_NASH1,Start of Control,,J 00,NASH1;$330013f21e41592d-0005;NASH1,Idle;1;1;1,
2/23/2025 23:51:05.200,01,OP_NASH1,Acquire,,J 00,NASH1;$330013f21e41592d-0005,SYSTEM:SCM;1,
2/23/2025 23:51:05.000,01,OP_NASH1,Phase Start,,J 00,NASH1;$330013f21e41592d-0005,1,
2/23/2025 23:51:05.800,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.800,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.700,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.600,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.600,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.500,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.500,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.400,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.400,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.400,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.300,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.300,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.300,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.200,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.100,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.000,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.000,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.000,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.900,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.900,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.900,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.800,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.800,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.700,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.700,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.500,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.500,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.500,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.400,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.400,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.400,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.300,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.300,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
2/23/2025 23:51:05.200,01,OP_NASH1,Formula,,J 00,DATA;$330013f21e41592d-0005,,
