Date/Time of Report: 3/17/2025 11:55:27,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/30/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/30/2025 23:56:55.586,8400,FI8107PV,OFFNRM,ACK,,COOLING TOWER LOW LEVEL,,
1/30/2025 23:56:44.406,02,CI8102,ALARM,ACK PNT,,CONDUCTIVITY OF DEMINER',,
1/30/2025 23:56:44.406,02,CI8102,BAD PV,ACK,,CONDUCTIVITY OF DEMINER',,
1/30/2025 23:55:59.200,8400,FI8107PV,OFFNRM,,L 00,COOLING TOWER LOW LEVEL,ON,
1/30/2025 23:54:34.400,02,CI8102,PVHIGH,OK,L 00,CONDUCTIVITY OF DEMINER',9.64929,us/cm
1/30/2025 23:52:52.500,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.5414,us/cm
1/30/2025 23:52:45.600,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
1/30/2025 23:51:57.300,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.4338,us/cm
1/30/2025 23:51:50.200,02,CI8102,BAD PV,,L 00,CONDUCTIVITY OF DEMINER',,us/cm
1/30/2025 23:51:45.200,02,CI8102,BAD PV,OK,L 00,CONDUCTIVITY OF DEMINER',20.4472,us/cm
1/30/2025 23:45:58.100,8400,FI8107PV,OFFNRM,OK,L 00,COOLING TOWER LOW LEVEL,OFF,
1/30/2025 23:42:41.277,8400,FI8107PV,OFFNRM,ACK,,COOLING TOWER LOW LEVEL,,
1/30/2025 23:39:48.600,8400,FI8107PV,OFFNRM,,L 00,COOLING TOWER LOW LEVEL,ON,
1/30/2025 23:32:49.345,8100,AI_PH10,ALARM,ACK PNT,,EFFULUENT CHANEL OLD W/S,,
1/30/2025 23:32:49.345,8100,AI_PH10,PVHIHI,ACK,,EFFULUENT CHANEL OLD W/S,,
1/30/2025 23:30:58.000,8100,AI_PH10,PVHIHI,,H 00,EFFULUENT CHANEL OLD W/S,8.84335,pH
1/30/2025 23:23:42.900,8100,AI_PH10,PVHIHI,OK,H 00,EFFULUENT CHANEL OLD W/S,8.65907,pH
1/30/2025 23:21:37.000,8400,FI8107PV,OFFNRM,OK,L 00,COOLING TOWER LOW LEVEL,OFF,
1/30/2025 23:09:50.460,8400,FI8107PV,OFFNRM,ACK,,COOLING TOWER LOW LEVEL,,
1/30/2025 23:09:41.500,8400,FI8107PV,OFFNRM,,L 00,COOLING TOWER LOW LEVEL,ON,
1/30/2025 23:09:00.400,1500,PI1514,PVLOLO,OK,H 00,DR1501 INSIDE,110.253,mmH2O
1/30/2025 23:07:14.340,8800,PI8111,PVLOLO,ACK,,VE8803 FGC SUCTION DRUM,,
1/30/2025 23:06:44.300,8800,PI8111,PVLOLO,,H 00,VE8803 FGC SUCTION DRUM,3.49976,kg/cm2G
1/30/2025 23:02:56.224,02,CI8101,PVHIGH,ACK,,CONDUCTIVITY OF POLISHER,,
1/30/2025 23:02:56.224,02,CI8101,PVHIGH,SHELVE,,CONDUCTIVITY OF POLISHER,1.05428,us/cm
1/30/2025 23:02:28.000,02,CI8101,PVHIGH,,L 00,CONDUCTIVITY OF POLISHER,1.05428,us/cm
1/30/2025 23:02:04.900,02,CI8101,PVHIGH,OK,L 00,CONDUCTIVITY OF POLISHER,0.96512,us/cm
1/30/2025 23:01:33.405,8800,PI8111,PVLOW,SHELVE,,VE8803 FGC SUCTION DRUM,3.9956,kg/cm2G
1/30/2025 23:01:06.320,02,CI8101,ALARM,ACK PNT,,CONDUCTIVITY OF POLISHER,,
1/30/2025 23:01:06.320,02,CI8101,PVHIGH,ACK,,CONDUCTIVITY OF POLISHER,,
1/30/2025 23:01:04.173,8800,PI8111,PVLOW,ACK,,VE8803 FGC SUCTION DRUM,,
1/30/2025 22:56:13.400,8800,PI8111,PVLOW,,L 00,VE8803 FGC SUCTION DRUM,3.9956,kg/cm2G
1/30/2025 22:54:25.300,02,CI8101,PVHIGH,,L 00,CONDUCTIVITY OF POLISHER,1.05113,us/cm
1/30/2025 22:53:59.600,02,CI8101,PVHIGH,OK,L 00,CONDUCTIVITY OF POLISHER,0.972956,us/cm
1/30/2025 22:52:58.598,02,CI8101,PVHIGH,ACK,,CONDUCTIVITY OF POLISHER,,
1/30/2025 22:51:08.700,02,CI8101,PVHIGH,,L 00,CONDUCTIVITY OF POLISHER,1.24669,us/cm
1/30/2025 22:50:47.900,8800,PI8111,PVHIGH,OK,L 00,VE8803 FGC SUCTION DRUM,4.75991,kg/cm2G
1/30/2025 22:50:40.000,02,CI8101,PVHIGH,OK,L 00,CONDUCTIVITY OF POLISHER,0.971666,us/cm
1/30/2025 22:50:35.409,8700,AI8102,PVLOW,ACK,,PT8705 PH,,
1/30/2025 22:50:30.612,02,CI8101,ALARM,ACK PNT,,CONDUCTIVITY OF POLISHER,,
1/30/2025 22:50:30.612,02,CI8101,PVHIGH,ACK,,CONDUCTIVITY OF POLISHER,,
1/30/2025 22:50:28.427,8700,AI8102,PVLOLO,ACK,,PT8705 PH,,
1/30/2025 22:50:06.300,8700,AI8102,PVLOLO,,U 00,PT8705 PH,5.9925,ph
1/30/2025 22:49:02.400,8700,AI8102,PVLOW,,H 00,PT8705 PH,6.79649,ph
1/30/2025 22:45:31.300,8700,AI8102,PVHIGH,OK,H 00,PT8705 PH,8.158,ph
1/30/2025 22:45:25.700,02,CI8101,PVHIGH,,L 00,CONDUCTIVITY OF POLISHER,1.15868,us/cm
1/30/2025 22:45:01.900,02,CI8101,PVHIGH,OK,L 00,CONDUCTIVITY OF POLISHER,0.974151,us/cm
1/30/2025 22:44:29.300,02,CI8101,PVHIGH,,L 00,CONDUCTIVITY OF POLISHER,1.16217,us/cm
1/30/2025 22:43:53.600,02,CI8101,PVHIGH,OK,L 00,CONDUCTIVITY OF POLISHER,0.972478,us/cm
1/30/2025 22:43:15.000,8700,AI8102,PVHIHI,OK,H 00,PT8705 PH,8.85932,ph
1/30/2025 22:42:42.862,02,CI8101,PVHIGH,ACK,,CONDUCTIVITY OF POLISHER,,
1/30/2025 22:41:23.920,1500,PIC1511,CHANGE,,,PIDA.OP,95,%
1/30/2025 22:41:12.292,1500,PIC1511,CHANGE,,,PIDA.OP,100,%
1/30/2025 22:41:06.718,1500,PIC1511,CHANGE,,,PIDA.OP,113.245,%
1/30/2025 22:41:06.516,1500,PIC1511,CHANGE,,,PIDA.OP,113.245,%
1/30/2025 22:41:05.741,1500,PIC1511,CHANGE,,,PIDA.OP,113.245,%
1/30/2025 22:41:05.680,1500,PIC1511,CHANGE,,,PIDA.OP,113.245,%
1/30/2025 22:41:05.148,1500,PIC1511,CHANGE,,,PIDA.OP,113,%
1/30/2025 22:41:04.776,1500,PIC1511,CHANGE,,,PIDA.OP,112,%
1/30/2025 22:41:04.604,1500,PIC1511,CHANGE,,,PIDA.OP,111,%
1/30/2025 22:41:02.623,1500,PIC1511,CHANGE,,,PIDA.OP,110,%
1/30/2025 22:41:01.736,1500,PIC1511,CHANGE,,,PIDA.OP,109,%
1/30/2025 22:40:59.827,1500,PIC1511,CHANGE,,,PIDA.OP,108,%
1/30/2025 22:40:50.290,1500,PIC1511,CHANGE,,,PIDA.OP,107,%
1/30/2025 22:40:36.916,1500,PIC1511,CHANGE,,,PIDA.OP,-17.245,%
