Date/Time of Report: 3/17/2025 11:57:43,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/27/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/27/2025 23:59:57.300,01,OP_SUPER_A,Release,,J 00,AG2FEED_A;$330013f20f1014b7-0005,SYSTEM:SCM;1,
1/27/2025 23:59:57.000,01,OP_SUPER_A,End of Control,,J 00,AG2FEED_A;$330013f20f1014b7-0005,Idle;1;1;1,
1/27/2025 23:59:56.500,1100,AG2FEED_A,State Change,,J 00,SCM,Idle,
1/27/2025 23:59:55.800,1100,AG2FEED_A,End,,J 00,SCM,,
1/27/2025 23:59:55.700,1100,AG2FEED_A,State Change,,J 00,SCM,Complete,
1/27/2025 23:57:39.300,01,OP_SUPER_A,Release,,J 00,CH18FEED_A;$330013f20f1014b7-0005,SYSTEM:SCM;1,
1/27/2025 23:57:39.000,01,OP_SUPER_A,End of Control,,J 00,CH18FEED_A;$330013f20f1014b7-0005,Idle;1;1;1,
1/27/2025 23:57:38.700,1100,CH18FEED_A,State Change,,J 00,SCM,Idle,
1/27/2025 23:57:37.600,1100,CH18FEED_A,End,,J 00,SCM,,
1/27/2025 23:57:37.500,1100,CH18FEED_A,State Change,,J 00,SCM,Complete,
1/27/2025 23:57:33.800,1900,FI1901B,BAD PV,OK,J 00,STEAM HEADER FROM BOILER,6958.03,kg/h
1/27/2025 23:57:03.600,1900,FT1901B,BAD PV,OK,J 00,STEAM HEADER FROM BOILER,6901.1,kg/h
1/27/2025 23:57:01.400,01,OP_SUPER_A,Release,,J 00,AIRFEED_A;$330013f20f1014b7-0005,SYSTEM:SCM;1,
1/27/2025 23:57:01.100,01,OP_SUPER_A,End of Control,,J 00,AIRFEED_A;$330013f20f1014b7-0005,Idle;1;1;1,
1/27/2025 23:57:01.800,1100,AIRFEED_A,State Change,,J 00,SCM,Idle,
1/27/2025 23:57:00.000,1100,AIRFEED_A,End,,J 00,SCM,,
1/27/2025 23:57:00.000,1100,AIRFEED_A,State Change,,J 00,SCM,Complete,
1/27/2025 23:56:59.900,1100,CATALYST_A,State Change,,J 00,SCM,Running,
1/27/2025 23:56:59.300,1100,CATALYST_A,Start,,J 00,SCM,,
1/27/2025 23:56:59.100,01,EIP0215R,OFFNRM,,J 00,BPO016 A REPORT REQUEST,ON,
1/27/2025 23:56:21.558,1400,XSV1421,CHANGE,,,devctla.gop,S0,
1/27/2025 23:55:59.000,01,OP_SUPER_A,Release,,J 00,AG1FEED_A;$330013f20f1014b7-0005,SYSTEM:SCM;1,
1/27/2025 23:55:59.700,01,OP_SUPER_A,End of Control,,J 00,AG1FEED_A;$330013f20f1014b7-0005,Idle;1;1;1,
1/27/2025 23:55:59.900,1100,AG1FEED_A,State Change,,J 00,SCM,Idle,
1/27/2025 23:55:58.200,1100,AG1FEED_A,End,,J 00,SCM,,
1/27/2025 23:55:58.200,1100,AG1FEED_A,State Change,,J 00,SCM,Complete,
1/27/2025 23:55:34.500,01,EIP0207R,OFFNRM,,J 00,BPO008 A REPORT REQUEST,ON,
1/27/2025 23:54:07.600,01,EIP0212R,OFFNRM,,J 00,BPO013 A REPORT REQUEST,ON,
1/27/2025 23:54:07.400,01,EIP0209R,OFFNRM,,J 00,BPO010 A REPORT REQUEST,ON,
1/27/2025 23:54:06.100,01,EIP0208R,OFFNRM,,J 00,BPO009 A REPORT REQUEST,ON,
1/27/2025 23:53:50.900,1300,IDEALCURVEA,ACTIVE,,J 00,REACTOR IDEAL TEMP CURVE,,
1/27/2025 23:53:49.900,1300,IDEALCURVEA,INACTV,,J 00,REACTOR IDEAL TEMP CURVE,,
1/27/2025 23:53:48.100,1200,HWCURVEA,ACTIVE,,J 00,HW CURVE DATA VS FLOW,,
1/27/2025 23:53:46.900,1300,TIC1301A_DEV,OFFNRM,OK,J 00,TIC1301A DEVIATION HIGH,OFF,
1/27/2025 23:53:45.900,1300,TIC1301A,DEVHI,OK,L 00,RE1301A,-17.3675,DegC
1/27/2025 23:53:45.800,1300,TIC1301A,DEVLOW,,J 00,RE1301A,-17.3675,DegC
1/27/2025 23:53:41.300,01,OP_SUPER_A,Release,,J 00,AG3FEED_A;$330013f20f1014b7-0005,SYSTEM:SCM;1,
1/27/2025 23:53:41.800,01,OP_SUPER_A,End of Control,,J 00,AG3FEED_A;$330013f20f1014b7-0005,Idle;1;1;1,
1/27/2025 23:53:41.600,01,OP_SUPER_A,Release,,J 00,AG5FEED_A;$330013f20f1014b7-0005,SYSTEM:SCM;1,
1/27/2025 23:53:41.300,01,OP_SUPER_A,End of Control,,J 00,AG5FEED_A;$330013f20f1014b7-0005,Idle;1;1;1,
1/27/2025 23:53:40.700,1100,AG5FEED_A,State Change,,J 00,SCM,Idle,
1/27/2025 23:53:40.800,1100,AG3FEED_A,State Change,,J 00,SCM,Idle,
