Date/Time of Report: 3/17/2025 12:35:19,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/3/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/3/2025 23:59:56.500,1200,FIC1203,PVLOLO,OK,J 00,PU1203B FLOW,47.8797,m3/h
1/3/2025 23:58:26.600,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_B,
1/3/2025 23:58:17.600,1300,FIC1305,PVLOW,OK,J 00,VCM FLOW CONTROLLER,161.16,0
1/3/2025 23:57:45.300,1200,PI1280,PVLOW,OK,J 00,PU1203B DISCHARGE PRESS,8.73283,kg/cm2G
1/3/2025 23:57:08.300,01,EIP0213R,OFFNRM,,J 00,BPO014 A REPORT REQUEST,ON,
1/3/2025 23:56:19.900,01,OP_SUPER_A,Release,,J 00,AG2FEED_A;$330013f2018fe806-0005,SYSTEM:SCM;1,
1/3/2025 23:56:19.600,01,OP_SUPER_A,End of Control,,J 00,AG2FEED_A;$330013f2018fe806-0005,Idle;1;1;1,
1/3/2025 23:56:18.000,1100,AG2FEED_A,State Change,,J 00,SCM,Idle,
1/3/2025 23:56:17.300,1100,AG2FEED_A,End,,J 00,SCM,,
1/3/2025 23:56:17.200,1100,AG2FEED_A,State Change,,J 00,SCM,Complete,
1/3/2025 23:53:30.000,01,OP_SUPER_A,Release,,J 00,AIRFEED_A;$330013f2018fe806-0005,SYSTEM:SCM;1,
1/3/2025 23:53:30.700,01,OP_SUPER_A,End of Control,,J 00,AIRFEED_A;$330013f2018fe806-0005,Idle;1;1;1,
1/3/2025 23:53:29.600,1100,AIRFEED_A,State Change,,J 00,SCM,Idle,
1/3/2025 23:53:28.700,1100,AIRFEED_A,End,,J 00,SCM,,
1/3/2025 23:53:28.600,1100,AIRFEED_A,State Change,,J 00,SCM,Complete,
1/3/2025 23:53:28.400,1100,CATALYST_A,State Change,,J 00,SCM,Running,
1/3/2025 23:53:28.800,1100,CATALYST_A,Start,,J 00,SCM,,
1/3/2025 23:53:28.000,01,EIP0215R,OFFNRM,,J 00,BPO016 A REPORT REQUEST,ON,
1/3/2025 23:53:12.300,1600,PNEUMOIS,State Change,,J 00,SCM,Running,
1/3/2025 23:53:12.400,1600,PNEUMOIS,Start,,J 00,SCM,,
1/3/2025 23:53:00.700,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,H 15,,Channel_18_B,
