Date/Time of Report: 3/17/2025 11:09:03,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 2/5/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/5/2025 23:59:23.633,1300,TIC1301A,DEVHI,ACK,,RE1301A,,
2/5/2025 23:58:33.494,8100,AI_PH10,PVLOLO,ACK,,EFFULUENT CHANEL OLD W/S,,
2/5/2025 23:57:55.500,1300,TIC1301A,DEVHI,,L 00,RE1301A,0.865051,DegC
2/5/2025 23:57:15.500,1300,TIC1301A,DEVLOW,OK,J 00,RE1301A,-0.461698,DegC
2/5/2025 23:56:25.300,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.1682,amp
2/5/2025 23:56:20.785,1500,TIC1511,CHANGE,,,pida.mode,AUTO,
2/5/2025 23:56:19.276,1500,TIC1511,CHANGE,,,PIDA.OP,60,%
2/5/2025 23:56:15.931,1500,TIC1511,CHANGE,,,pida.mode,MAN,
2/5/2025 23:56:04.223,1500,TIC1511,CHANGE,,,PIDA.SP,95.5,DegC
2/5/2025 23:53:23.216,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,
2/5/2025 23:53:16.100,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.0246,amp
2/5/2025 23:53:01.316,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
2/5/2025 23:52:46.100,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_B,
2/5/2025 23:52:09.200,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.2184,amp
2/5/2025 23:51:51.800,1300,PLYPRSDEVALA,OFFNRM,OK,L 00,POLY-A PRESS DEVIAT. AL,OFF,
2/5/2025 23:50:28.349,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level,Oper,
2/5/2025 23:50:28.349,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level (IKB Key Switch),View Only,
2/5/2025 23:50:21.689,1500,SLYTNK_B,CHANGE,,,DATA.R85.Value,7.3,
2/5/2025 23:49:49.449,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level,Engr,
2/5/2025 23:49:49.449,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level (IKB Key Switch),Engr,
2/5/2025 23:49:31.674,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,
2/5/2025 23:49:23.600,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.1016,amp
2/5/2025 23:45:30.264,1300,XSV1348A,CHANGE,,,devctla.modeattr,PROGRAM,
2/5/2025 23:45:29.811,1300,XSV1348A,CHANGE,,,devctla.gop,S0,
2/5/2025 23:44:58.700,1900,FI1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
2/5/2025 23:44:38.100,1300,LI1301,BAD PV,OK,J 00,FL1301,4.96943,m
2/5/2025 23:44:36.343,1300,XSV1323A,CHANGE,,,devctla.gop,S0,
2/5/2025 23:44:32.791,1300,XSV1323A,CHANGE,,,devctla.gop,S1,
2/5/2025 23:44:31.115,1400,FIC1402,PVLOW,ACK,,CO1402 SEAL,,
2/5/2025 23:44:28.700,1900,FT1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,,kg/h
2/5/2025 23:44:23.798,1300,XSV1323A,CHANGE,,,devctla.gop,S0,
2/5/2025 23:44:19.241,1300,XSV1323A,CHANGE,,,devctla.gop,S1,
2/5/2025 23:44:06.747,1300,XSV1323A,CHANGE,,,devctla.gop,S0,
2/5/2025 23:43:51.360,1300,XSV1323A,CHANGE,,,devctla.gop,S1,
2/5/2025 23:43:38.229,1300,XSV1323A,CHANGE,,,DEVCTLA.PVSource,AUTO,
2/5/2025 23:43:32.100,01,PR_POLY,State Change,,J 00,RCM,Running,
2/5/2025 23:43:31.449,1300,XSV1323A,CHANGE,,,DEVCTLA.PVSource,TRACK,
2/5/2025 23:43:31.500,1400,FIC1402,PVLOW,OK,L 00,CO1402 SEAL,7.00412,m3/h
2/5/2025 23:43:30.400,1300,RECVHEAT_A,State Change,,J 00,SCM,Running,
2/5/2025 23:43:30.600,1300,HEATUP2_A,State Change,,J 00,SCM,Running,
2/5/2025 23:43:30.000,01,UP_POLY_A,State Change,,J 00,RCM;$330513f253ba212d-0014,Running,
2/5/2025 23:43:29.400,01,OP_SUPER_A,State Change,,J 00,RCM;$330013f213ff1afd-0005,Running,
2/5/2025 23:43:28.000,1300,RECVHEAT_A,State Change,,J 00,SCM,Restarting,
2/5/2025 23:43:28.100,1300,HEATUP2_A,State Change,,J 00,SCM,Restarting,
2/5/2025 23:43:27.800,1300,DISCHRGE_A,State Change,,J 00,SCM,Running,
2/5/2025 23:43:26.400,1300,PRERECOV_A,State Change,,J 00,SCM,Running,
2/5/2025 23:43:23.400,1300,DISCHRGE_A,State Change,,J 00,SCM,Restarting,
2/5/2025 23:43:23.100,1300,PRERECOV_A,State Change,,J 00,SCM,Restarting,
2/5/2025 23:43:23.000,01,OP_SUPER_A,State Change,,J 00,RCM;$330013f213ff1afd-0005,Restarting,
2/5/2025 23:43:22.700,01,UP_POLY_A,State Change,,J 00,RCM;$330513f253ba212d-0014,Restarting,
2/5/2025 23:43:22.300,01,PR_POLY,State Change,,J 00,RCM,Restarting,
2/5/2025 23:43:21.216,01,PR_POLY,CHANGE,,,COMMAND,Restart,
2/5/2025 23:43:15.761,1300,XSV1348A,CHANGE,,,DEVCTLA.CMDDISALM.TM(0),5,
2/5/2025 23:43:14.700,1400,FIC1402,PVLOW,,L 00,CO1402 SEAL,5.79195,m3/h
2/5/2025 23:43:10.131,1300,XSV1348A,CHANGE,,,DEVCTLA.CMDDISALM.TM(1),5,
2/5/2025 23:43:04.041,1300,XSV1348A,CHANGE,,,DEVCTLA.PVSource,TRACK,
2/5/2025 23:43:01.508,1300,XSV1348A,CHANGE,,,devctla.PVSRCOPT,ALL,
2/5/2025 23:42:59.357,1400,FIC1409,PVHIGH,ACK,,VE1409 OUTLET,,
