Date/Time of Report: 3/17/2025 11:08:41,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 2/6/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/6/2025 23:58:23.800,1300,LI1301,BAD PV,OK,J 00,FL1301,0,m
2/6/2025 23:57:45.900,01,EIP0230R,OFFNRM,,J 00,BPO031 A REPORT REQUEST,ON,
2/6/2025 23:57:31.022,1400,LIC1401,PVHIGH,ACK,,VE1401,,
2/6/2025 23:57:27.412,1400,LIC1401,CHANGE,,,daca.pvsource,MAN,
2/6/2025 23:57:15.900,1400,LIC1401,PVHIGH,,L 00,VE1401,0.414816,m
2/6/2025 23:56:56.800,01,EIP0231R,OFFNRM,,J 00,BPO032 A REPORT REQUEST,ON,
2/6/2025 23:56:16.430,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
2/6/2025 23:56:11.800,1300,FG1324A,PVLOLO,,J 00,CH2 LINE FPW POLY A,-0.191078,L/h
2/6/2025 23:56:10.000,1300,FG1324A,PVLOW,,J 00,CH2 LINE FPW POLY A,-0.489645,L/h
2/6/2025 23:56:08.200,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_B,
2/6/2025 23:55:33.500,1300,LI1301,BAD PV,,J 00,FL1301,,m
2/6/2025 23:54:01.500,1300,TIC1301A,DEVLOW,,J 00,RE1301A,-1.00247,DegC
2/6/2025 23:52:56.300,1300,POLYREC_A,State Change,,J 00,SCM,Running,
2/6/2025 23:52:56.600,1300,POLYREC_A,Start,,J 00,SCM,CHILD,
2/6/2025 23:52:56.200,1300,FILWASH_A,State Change,,J 00,SCM,Running,
2/6/2025 23:52:56.600,1300,FILWASH_A,Start,,J 00,SCM,CHILD,
2/6/2025 23:52:55.900,01,OP_SUPER_A,Start of Control,,J 00,FILWASH_A;$330013f2148f1d4a-0005;FILWASH_A,Idle;1;1;1,
2/6/2025 23:52:55.800,01,OP_SUPER_A,Acquire,,J 00,FILWASH_A;$330013f2148f1d4a-0005,SYSTEM:SCM;1,
2/6/2025 23:52:55.100,01,OP_SUPER_A,Start of Control,,J 00,POLYREC_A;$330013f2148f1d4a-0005;POLYREC_A,Idle;1;1;1,
2/6/2025 23:52:55.900,01,OP_SUPER_A,Acquire,,J 00,POLYREC_A;$330013f2148f1d4a-0005,SYSTEM:SCM;1,
2/6/2025 23:52:55.200,01,OP_SUPER_A,Release,,J 00,DISCHRGE_A;$330013f2148f1d4a-0005,SYSTEM:SCM;1,
2/6/2025 23:52:55.900,01,OP_SUPER_A,End of Control,,J 00,DISCHRGE_A;$330013f2148f1d4a-0005,Idle;1;1;1,
2/6/2025 23:52:55.600,01,OP_SUPER_A,Release,,J 00,PRERECOV_A;$330013f2148f1d4a-0005,SYSTEM:SCM;1,
2/6/2025 23:52:55.200,01,OP_SUPER_A,End of Control,,J 00,PRERECOV_A;$330013f2148f1d4a-0005,Idle;1;1;1,
2/6/2025 23:52:55.700,1300,DISCHRGE_A,State Change,,J 00,SCM,Idle,
2/6/2025 23:52:54.900,1300,PRERECOV_A,State Change,,J 00,SCM,Idle,
2/6/2025 23:52:54.800,1300,DISCHRGE_A,End,,J 00,SCM,,
2/6/2025 23:52:54.700,1300,DISCHRGE_A,State Change,,J 00,SCM,Complete,
2/6/2025 23:52:53.600,1300,PRERECOV_A,End,,J 00,SCM,,
2/6/2025 23:52:53.600,1300,PRERECOV_A,State Change,,J 00,SCM,Complete,
2/6/2025 23:52:23.800,1300,TIC1301A,DEVHI,OK,L 00,RE1301A,-0.0117374,DegC
