Date/Time of Report: 3/17/2025 10:52:26,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 3/11/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/11/2025 23:57:37.265,1400,XSV1401,CHANGE,,,devctla.gop,S1,
3/11/2025 23:57:31.637,1300,PIC1305,CHANGE,,,PIDA.OP,50,%
3/11/2025 23:57:25.008,1300,XSV1382,CHANGE,,,devctla.gop,S1,
3/11/2025 23:56:31.700,1400,LIC1401,PVHIGH,OK,L 00,VE1401,0.390801,m
3/11/2025 23:56:04.300,8100,AI_PH10,PVHIHI,,H 00,EFFULUENT CHANEL OLD W/S,8.86777,pH
3/11/2025 23:54:58.712,1400,CO1402,CHANGE,,,devctla.gop,S0,
3/11/2025 23:54:52.306,1400,XSV1403,CHANGE,,,devctla.gop,S0,
3/11/2025 23:54:44.595,1400,CO1401,CHANGE,,,devctla.gop,S0,
3/11/2025 23:54:38.055,1400,XSV1401,CHANGE,,,devctla.gop,S0,
3/11/2025 23:54:33.709,1300,PIC1305,CHANGE,,,PIDA.OP,0,%
3/11/2025 23:54:28.380,1300,XSV1382,CHANGE,,,devctla.gop,S0,
3/11/2025 23:53:29.700,1400,TIC1402,PVLOW,OK,L 00,VE1402,31.0392,DegC
3/11/2025 23:53:14.400,1400,LIC1402,PVHIGH,OK,L 00,VE1402,0.424823,m
3/11/2025 23:53:09.763,1400,LIC1401,PVHIGH,ACK,,VE1401,,
3/11/2025 23:51:46.600,1400,LIC1402,PVHIHI,OK,H 00,VE1402,0.540709,m
3/11/2025 23:51:23.100,1400,TIC1401,PVLOW,OK,L 00,VE1401,32.0401,DegC
3/11/2025 23:51:13.036,1400,TIC1401,CHANGE,,,PIDA.OP,65,%
3/11/2025 23:51:08.804,1400,TIC1401,CHANGE,,,pida.mode,MAN,
3/11/2025 23:50:04.903,1400,PIC1401,CHANGE,,,PIDA.OP,10,%
3/11/2025 23:50:02.072,1400,PIC1401,CHANGE,,,pida.mode,MAN,
3/11/2025 23:49:49.300,1400,LIC1401,PVHIGH,,L 00,VE1401,0.40155,m
3/11/2025 23:49:39.030,1400,XSV1401,CHANGE,,,devctla.gop,S1,
3/11/2025 23:49:38.556,1400,XSV1401,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:49:31.547,1300,PIC1305,CHANGE,,,PIDA.OP,15,%
3/11/2025 23:49:30.008,1300,PIC1305,CHANGE,,,PIDA.OP,14,%
3/11/2025 23:49:29.496,1300,PIC1305,CHANGE,,,PIDA.OP,13,%
3/11/2025 23:49:28.097,1300,PIC1305,CHANGE,,,PIDA.OP,12,%
3/11/2025 23:49:28.877,1300,PIC1305,CHANGE,,,PIDA.OP,11,%
3/11/2025 23:49:27.817,1300,PIC1305,CHANGE,,,PIDA.OP,10,%
3/11/2025 23:49:24.418,1300,PIC1305,CHANGE,,,PIDA.OP,9,%
3/11/2025 23:49:24.823,1300,PIC1305,CHANGE,,,PIDA.OP,8,%
3/11/2025 23:49:23.021,1300,PIC1305,CHANGE,,,PIDA.OP,7,%
3/11/2025 23:49:23.410,1300,PIC1305,CHANGE,,,PIDA.OP,6,%
3/11/2025 23:49:22.424,1300,PIC1305,CHANGE,,,PIDA.OP,5,%
3/11/2025 23:49:22.418,1300,PIC1305,CHANGE,,,PIDA.OP,4,%
3/11/2025 23:49:22.091,1300,PIC1305,CHANGE,,,PIDA.OP,3,%
3/11/2025 23:49:22.550,1300,PIC1305,CHANGE,,,PIDA.OP,2,%
3/11/2025 23:49:21.219,1300,PIC1305,CHANGE,,,PIDA.OP,1,%
3/11/2025 23:49:15.743,1300,PIC1305,CHANGE,,,pida.modeattr,OPERATOR,
3/11/2025 23:49:14.231,1400,LIC1402,PVHIGH,ACK,,VE1402,,
3/11/2025 23:49:11.752,1400,LIC1402,PVHIHI,ACK,,VE1402,,
3/11/2025 23:49:07.100,1400,LIC1402,PVHIHI,,H 00,VE1402,0.585623,m
3/11/2025 23:49:04.961,1400,CO1401,CHANGE,,,devctla.gop,S1,
3/11/2025 23:49:02.617,1400,CO1401,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:49:02.800,1400,LIC1402,PVHIGH,,L 00,VE1402,0.430585,m
3/11/2025 23:48:59.510,1500,EI1505,ALARM,ACK PNT,,BL1501 CURRENT,,
3/11/2025 23:48:59.510,1500,EI1505,PVLOW,ACK,,BL1501 CURRENT,,
3/11/2025 23:48:54.640,1400,XSV1403,CHANGE,,,devctla.gop,S1,
3/11/2025 23:48:51.952,1400,XSV1403,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:48:40.600,1500,EI1505,PVLOW,,L 00,BL1501 CURRENT,114.284,amp
3/11/2025 23:48:39.413,1400,CO1402,CHANGE,,,devctla.gop,S1,
3/11/2025 23:48:35.428,1400,CO1402,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:48:01.517,1200,PU1205,CHANGE,,,devctla.gop,S0,
3/11/2025 23:47:53.851,1300,XSV1335,CHANGE,,,devctla.gop,S0,
3/11/2025 23:47:47.104,1300,CM1302,CHANGE,,,devctla.gop,S0,
3/11/2025 23:47:35.603,1300,XSV1383,CHANGE,,,devctla.gop,S0,
3/11/2025 23:47:28.918,1300,XSV1383,CHANGE,,,devctla.gop,S1,
3/11/2025 23:47:17.711,1300,XSV1383,CHANGE,,,devctla.gop,S0,
3/11/2025 23:47:04.642,1300,XSV1383,CHANGE,,,devctla.gop,S1,
3/11/2025 23:46:53.205,1300,CM1302,CHANGE,,,devctla.gop,S1,
3/11/2025 23:46:49.943,1300,CM1302,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:46:43.128,1300,XSV1383,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:46:35.028,1300,XSV1335,CHANGE,,,devctla.gop,S1,
3/11/2025 23:46:26.872,1200,PU1205,CHANGE,,,devctla.gop,S1,
3/11/2025 23:46:03.346,1300,XSV1378,CHANGE,,,devctla.gop,S0,
3/11/2025 23:45:46.299,1300,XSV1311A,CHANGE,,,devctla.gop,S0,
3/11/2025 23:45:39.732,1300,XSV1311A,CHANGE,,,devctla.gop,S1,
3/11/2025 23:45:31.871,1300,XSV1311A,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:45:25.891,1300,XSV1378,CHANGE,,,devctla.gop,S1,
3/11/2025 23:45:24.659,1300,XSV1378,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:45:10.028,1300,XSV1382,CHANGE,,,devctla.gop,S1,
3/11/2025 23:45:08.933,1300,XSV1382,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:44:29.159,1200,PU1205,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:38:33.747,1300,XSV1379,CHANGE,,,devctla.gop,S1,
3/11/2025 23:38:32.758,1300,XSV1379,CHANGE,,,devctla.modeattr,OPERATOR,
3/11/2025 23:37:24.500,8100,AI_PH10,PVHIHI,OK,H 00,EFFULUENT CHANEL OLD W/S,8.65171,pH
3/11/2025 23:34:56.749,1500,CE1501B2,OFFNRM,ACK,,FORWARD DRIVE,,
3/11/2025 23:34:48.100,1500,CE1501B2,OFFNRM,,H 00,FORWARD DRIVE,STOP,
3/11/2025 23:33:33.000,1300,EI1301B,PVHIGH,OK,J 00,MX1301B-1 CURRENT,43.7009,amp
3/11/2025 23:33:32.100,1300,EI1301B,PVHIGH,,J 00,MX1301B-1 CURRENT,52.708,amp
3/11/2025 23:30:19.422,1700,HC1701,CHANGE,,,automana.op,100,%
3/11/2025 23:28:20.466,8500,XA8101,OFFNRM,ACK,,SP8500 COMMON ALARM,,
3/11/2025 23:28:16.223,8700,AI8102,PVLOW,ACK,,PT8705 PH,,
3/11/2025 23:27:55.551,8700,AI8102,PVLOLO,ACK,,PT8705 PH,,
3/11/2025 23:19:38.000,8700,AI8102,PVLOLO,,U 00,PT8705 PH,5.9915,ph
3/11/2025 23:18:08.995,1500,TI1518,PVLOW,ACK,,DR1501 INSIDE,,
3/11/2025 23:17:57.700,1500,TI1518,PVLOW,,L 00,DR1501 INSIDE,55.983,DegC
3/11/2025 23:17:47.100,8700,AI8102,PVLOW,,H 00,PT8705 PH,6.79984,ph
3/11/2025 23:13:08.667,1300,AI1301,PVHIGH,ACK,,VE1306 INLET,,
3/11/2025 23:12:46.300,8700,AI8102,PVHIGH,OK,H 00,PT8705 PH,8.158,ph
3/11/2025 23:11:04.600,1300,AI1301,PVHIGH,,L 00,VE1306 INLET,8.50058,ph
3/11/2025 23:10:49.579,1700,LIC1701,PVHIGH,ACK,,VE1703,,
3/11/2025 23:10:19.900,1700,LIC1701,PVHIGH,,L 00,VE1703,1.80005,m
3/11/2025 23:06:55.377,1500,TI1516,ALARM,ACK PNT,,DR1501 INSIDE,,
3/11/2025 23:06:55.377,1500,TI1516,PVLOW,ACK,,DR1501 INSIDE,,
3/11/2025 23:06:54.171,1700,TIC1702,ALARM,ACK PNT,,PU1705 DELIVERY,,
3/11/2025 23:06:54.171,1700,TIC1702,DEVLOW,ACK,,PU1705 DELIVERY,,
3/11/2025 23:06:17.900,1500,TI1516,PVLOW,,L 00,DR1501 INSIDE,54.9839,DegC
3/11/2025 23:05:15.500,8500,XA8101,OFFNRM,,L 00,SP8500 COMMON ALARM,ALARM,
3/11/2025 23:04:50.900,1700,TIC1702,DEVLOW,,L 00,PU1705 DELIVERY,-5.03046,DegC
3/11/2025 22:52:20.694,1700,TIC1702,CHANGE,,,PIDA.OP,-5.97664,%
3/11/2025 22:52:19.943,1700,TIC1702,CHANGE,,,PIDA.OP,4.02336,%
3/11/2025 22:52:19.027,1700,TIC1702,CHANGE,,,PIDA.OP,14.0234,%
